port,game,round,depth,num_children,entropy_ratio,q_spread,concentration
5000,176,22,2,5,1.0,0.0018,0.2
5001,176,22,1,3,0.9979,0.0026,0.3655
5002,176,22,1,3,0.9983,0.0004,0.3478
5002,176,22,2,5,0.9697,0.0031,0.3333
5000,176,23,1,3,0.9994,0.001,0.349
5000,176,23,2,3,0.9999,0.0007,0.341
5000,176,23,3,3,0.9958,0.0077,0.3793
5001,176,23,1,5,0.9931,0.0013,0.2143
5001,176,23,2,2,1.0,0.0002,0.5
5002,176,23,1,2,1.0,0.0017,0.5022
5000,176,24,1,6,0.9908,0.0018,0.1875
5000,176,24,2,2,1.0,0.0005,0.5
5001,176,24,1,6,0.9939,0.001,0.2155
5001,176,24,2,2,0.9817,0.0004,0.5794
5002,176,24,2,4,0.9995,0.0013,0.2553
5002,176,24,3,3,0.9912,0.0002,0.4
5000,176,25,1,3,0.9922,0.0016,0.3636
5000,176,25,2,3,1.0,0.001,0.3333
5002,176,25,1,6,0.9943,0.0005,0.1905
5002,176,25,2,3,1.0,0.0018,0.3333
5000,176,26,1,4,0.9976,0.001,0.2857
5000,176,26,2,5,1.0,0.0006,0.2
5002,176,26,2,2,0.9993,0.0007,0.5154
5000,176,27,2,3,0.9986,0.0014,0.3462
5000,176,27,3,3,0.9821,0.0001,0.4286
5000,176,27,4,2,1.0,0.0005,0.5
5001,176,27,1,2,0.9981,0.0008,0.5258
5001,176,27,2,3,0.9998,0.0007,0.3377
5002,176,27,1,5,0.9941,0.0022,0.2222
5002,176,27,2,2,1.0,0.0008,0.5
5000,176,28,1,6,0.9943,0.0051,0.1905
5000,176,28,2,3,1.0,0.0005,0.3333
5001,176,28,1,3,1.0,0.0002,0.3362
5001,176,28,2,4,0.9987,0.0009,0.2704
5002,176,28,1,9,1.0,0.0016,0.1111
5000,176,29,1,3,1.0,0.0007,0.3333
5000,176,29,2,2,1.0,0.0001,0.5
5001,176,29,2,2,1.0,0.0,0.5037
5002,176,29,1,7,0.9924,0.0032,0.1579
5002,176,29,2,2,1.0,0.0,0.5
5000,176,30,1,4,0.9964,0.0097,0.2941
5000,176,30,2,3,0.9851,0.0003,0.375
5000,176,30,3,2,1.0,0.0007,0.5
5002,176,30,1,3,0.9998,0.0011,0.3385
5002,176,30,2,4,1.0,0.0016,0.25
5002,176,30,4,2,1.0,0.0002,0.5
5000,176,31,1,8,0.9959,0.0032,0.1538
5000,176,31,2,3,1.0,0.0021,0.3333
5002,176,31,1,4,0.9974,0.0021,0.2708
5000,176,32,1,2,1.0,0.003,0.5
5000,176,32,2,5,1.0,0.0012,0.2
5002,176,32,1,4,0.9997,0.0005,0.2568
5000,176,33,2,9,0.9911,0.0025,0.1429
5000,176,33,3,2,1.0,0.0003,0.5
5002,176,33,1,4,0.9949,0.0004,0.2667
5002,176,33,2,3,1.0,0.001,0.3333
5000,176,34,1,4,0.9976,0.0043,0.2857
5000,176,34,2,3,0.9464,0.004,0.5
5002,176,34,1,3,0.9912,0.0001,0.4
5000,176,35,1,5,0.9941,0.0012,0.2222
5000,176,35,2,3,1.0,0.0006,0.3333
5002,176,35,1,4,0.9964,0.0007,0.2798
5000,176,36,1,3,0.9821,0.0034,0.4286
5000,176,37,1,16,1.0,0.0043,0.0625
5000,177,1,1,3,0.9994,0.0003,0.3508
5000,177,1,2,2,0.9993,0.0,0.5157
5001,177,1,1,2,0.9947,0.0042,0.5428
5002,177,1,1,2,1.0,0.0,0.5011
5003,177,1,1,3,0.9997,0.0012,0.3438
5003,177,1,2,3,0.9999,0.0017,0.3395
5000,177,2,1,2,0.9999,0.0008,0.5047
5001,177,2,1,2,0.9963,0.0041,0.536
5002,177,2,1,2,1.0,0.0001,0.5008
5003,177,2,2,3,1.0,0.0007,0.3374
5001,177,3,2,3,0.9959,0.003,0.3779
5002,177,3,1,2,1.0,0.0001,0.5016
5002,177,3,2,3,0.9998,0.0012,0.3421
5003,177,3,1,2,1.0,0.0003,0.5012
5003,177,3,2,3,1.0,0.0003,0.3365
5000,177,4,2,3,0.9989,0.0006,0.3568
5001,177,4,2,3,0.9965,0.0026,0.3739
5002,177,4,1,3,0.9997,0.0014,0.345
5003,177,4,1,4,0.9995,0.0027,0.2585
5003,177,4,2,3,1.0,0.0008,0.338
5000,177,5,1,5,0.9985,0.0044,0.2068
5001,177,5,1,3,0.999,0.0017,0.3545
5003,177,5,1,4,0.9999,0.0005,0.2538
5003,177,5,2,2,0.9999,0.0001,0.506
5000,177,6,1,4,0.997,0.0016,0.2727
5000,177,6,2,3,0.9464,0.0006,0.5
5001,177,6,1,2,0.9999,0.0001,0.5045
5001,177,6,2,3,0.9998,0.0005,0.3413
5002,177,6,1,7,0.9998,0.001,0.1507
5003,177,6,1,5,0.9978,0.0026,0.2343
5003,177,6,2,2,0.9996,0.0009,0.5124
5000,177,7,1,4,0.9979,0.0008,0.2692
5000,177,7,2,3,0.9602,0.0006,0.4
5001,177,7,1,3,1.0,0.0005,0.338
5001,177,7,2,8,0.9998,0.0017,0.1284
5002,177,7,1,3,1.0,0.0003,0.3357
5002,177,7,2,7,0.9985,0.0008,0.1556
5000,177,8,1,3,0.9986,0.0004,0.3462
5000,177,8,3,2,0.971,0.0017,0.6
5000,177,8,4,2,1.0,0.0002,0.5
5001,177,8,1,3,0.9999,0.0002,0.339
5001,177,8,2,7,0.9999,0.001,0.1458
5002,177,8,1,3,1.0,0.0006,0.3333
5002,177,8,2,4,1.0,0.0007,0.25
5000,177,9,1,3,0.9949,0.0034,0.3723
5001,177,9,1,12,0.9921,0.0047,0.1071
5001,177,9,2,2,1.0,0.0002,0.5
5002,177,9,1,3,0.999,0.0025,0.3527
5002,177,9,2,4,0.9994,0.0004,0.2651
5003,177,9,1,5,0.9993,0.0014,0.213
5001,177,10,1,3,0.9961,0.0052,0.3611
5001,177,10,2,3,0.9987,0.0036,0.3575
5002,177,10,1,3,0.9999,0.0004,0.3392
5003,177,10,1,3,0.9986,0.0007,0.36
5003,177,10,3,3,0.9602,0.0021,0.4
5000,177,11,1,3,0.9995,0.0011,0.3436
5001,177,11,1,4,0.9979,0.0083,0.2609
5001,177,11,2,2,1.0,0.0047,0.5
5003,177,11,1,3,0.9994,0.0022,0.35
5003,177,11,2,3,1.0,0.0005,0.3333
5003,177,11,3,3,1.0,0.0013,0.3333
5000,177,12,1,4,0.9875,0.0011,0.3333
5001,177,12,1,3,0.9997,0.0006,0.3415
5001,177,12,2,5,0.9993,0.0041,0.2188
5002,177,12,1,3,0.9995,0.0007,0.3485
5003,177,12,1,3,0.9993,0.0013,0.3492
5003,177,12,2,3,0.9977,0.0005,0.35
5003,177,12,3,4,0.961,0.0039,0.4
5000,177,13,1,10,0.9977,0.0073,0.1201
5002,177,13,1,3,1.0,0.0007,0.3361
5003,177,13,1,4,1.0,0.0028,0.25
5003,177,13,2,6,1.0,0.001,0.1667
5000,177,14,1,2,1.0,0.0001,0.5032
5001,177,14,1,4,0.9976,0.0006,0.2857
5001,177,14,2,3,0.9464,0.0052,0.5
5002,177,14,1,4,0.9955,0.0021,0.2778
5002,177,14,2,4,1.0,0.0009,0.25
5003,177,14,1,3,0.9993,0.0005,0.35
5000,177,15,1,2,0.9981,0.0004,0.5257
5001,177,15,1,3,0.9971,0.004,0.3712
5002,177,15,1,2,1.0,0.0007,0.5
5002,177,15,2,2,1.0,0.0011,0.5
5002,177,15,3,3,1.0,0.0007,0.3333
5003,177,15,1,3,0.9993,0.0015,0.3514
5000,177,16,1,3,0.999,0.0003,0.3559
5000,177,16,2,4,0.9969,0.0008,0.2632
5000,177,16,3,4,1.0,0.0001,0.25
5001,177,16,1,6,0.9981,0.0044,0.1974
5002,177,16,2,8,0.9843,0.0068,0.1875
5002,177,16,3,2,1.0,0.0001,0.5
5003,177,16,1,2,0.9994,0.0012,0.5149
5000,177,17,1,3,0.9986,0.0017,0.36
5000,177,17,2,4,0.9751,0.0016,0.2857
5001,177,17,1,3,0.9995,0.0021,0.3409
5001,177,17,2,6,0.9925,0.0057,0.2308
5002,177,17,1,4,0.9847,0.0041,0.342
5002,177,17,3,3,0.9999,0.0009,0.3383
5003,177,17,1,6,0.9973,0.0033,0.1996
5000,177,18,1,5,0.9941,0.0009,0.2222
5000,177,18,2,3,1.0,0.0001,0.3333
5001,177,18,1,3,1.0,0.0035,0.3333
5001,177,18,2,4,1.0,0.0007,0.25
5002,177,18,1,2,0.9487,0.0089,0.6325
5003,177,18,1,7,0.9985,0.0031,0.1679
5000,177,19,1,3,0.9983,0.0004,0.3602
5001,177,19,1,3,0.9999,0.0002,0.3385
5001,177,19,2,2,1.0,0.0008,0.5
5002,177,19,1,4,0.9997,0.0012,0.2546
5003,177,19,1,3,0.9912,0.002,0.4
5003,177,19,2,3,1.0,0.0052,0.3333
5000,177,20,1,4,0.9999,0.0003,0.2571
5001,177,20,1,3,0.9986,0.0011,0.3462
5001,177,20,2,2,0.9852,0.0004,0.5714
5003,177,20,1,7,0.9969,0.0036,0.1743
5003,177,20,2,2,0.9957,0.004,0.5385
5003,177,20,3,3,0.9995,0.002,0.3467
5000,177,21,1,4,0.9999,0.0002,0.255
5001,177,21,1,2,0.9879,0.0063,0.5647
5002,177,21,1,4,0.9883,0.011,0.3278
5003,177,21,1,2,1.0,0.0049,0.5
5000,177,22,1,2,0.9968,0.0025,0.5333
5000,177,22,2,5,0.9697,0.0038,0.3333
5002,177,22,1,7,0.9968,0.0022,0.1613
5002,177,22,2,4,1.0,0.0116,0.25
5003,177,22,1,2,0.9977,0.0022,0.5284
5000,177,23,1,4,0.9904,0.001,0.2727
5000,177,23,2,2,1.0,0.0005,0.5
5002,177,23,1,7,1.0,0.0007,0.1434
5003,177,23,1,12,0.9782,0.0009,0.1333
5000,177,24,1,5,1.0,0.0009,0.2
5002,177,24,1,3,0.9989,0.0023,0.3552
5003,177,24,1,7,0.9994,0.0009,0.1595
5000,177,25,1,10,0.9788,0.0014,0.1667
5002,177,25,1,4,0.9991,0.002,0.2677
5003,177,25,1,6,0.9993,0.0007,0.185
5000,177,26,1,3,0.9922,0.0004,0.3636
5000,177,26,2,3,1.0,0.0015,0.3333
5001,177,26,1,3,1.0,0.0014,0.3359
5001,177,26,2,2,1.0,0.0003,0.5039
5002,177,26,1,2,1.0,0.0003,0.5
5002,177,26,2,4,0.9964,0.0035,0.2941
5003,177,26,1,6,0.9993,0.0006,0.1856
5000,177,27,1,2,0.9957,0.0002,0.5385
5000,177,27,2,3,0.9602,0.0001,0.4
5001,177,27,1,5,0.998,0.002,0.2175
5001,177,27,2,2,1.0,0.0002,0.5
5002,177,27,1,2,1.0,0.0002,0.5021
5002,177,27,2,4,0.9987,0.0011,0.2766
5003,177,27,1,5,0.9992,0.0006,0.2199
5000,177,28,1,2,0.9984,0.0,0.5238
5000,177,28,2,2,0.9911,0.0003,0.5556
5000,177,28,3,4,1.0,0.0002,0.25
5001,177,28,1,2,0.9996,0.0002,0.5115
5002,177,28,1,2,0.998,0.0008,0.5263
5002,177,28,2,4,1.0,0.0002,0.25
5003,177,28,1,3,0.999,0.0003,0.3549
5000,177,29,1,8,1.0,0.0011,0.125
5002,177,29,1,2,0.9988,0.0007,0.52
5002,177,29,2,3,0.9922,0.0026,0.3636
5002,177,29,3,3,1.0,0.0006,0.3333
5003,177,29,1,4,0.9998,0.0011,0.26
5003,177,29,2,2,0.9997,0.0015,0.5098
5000,177,30,1,3,1.0,0.0,0.3333
5000,177,30,2,4,1.0,0.0012,0.25
5002,177,30,2,2,1.0,0.0,0.5015
5002,177,30,3,3,1.0,0.001,0.3333
5002,177,30,4,6,0.9988,0.003,0.1852
5003,177,30,1,4,1.0,0.0028,0.25
5003,177,30,2,4,1.0,0.0026,0.25
5000,177,31,1,6,1.0,0.0053,0.1667
5000,177,31,2,3,1.0,0.0015,0.3333
5002,177,31,1,2,1.0,0.0001,0.5015
5002,177,31,2,16,0.9998,0.0008,0.0663
5000,177,32,1,3,0.9983,0.0024,0.3478
5000,177,32,2,3,1.0,0.0014,0.3333
5000,177,33,1,3,0.9986,0.0003,0.3462
5000,177,33,2,3,0.9821,0.0007,0.4286
5000,177,33,3,2,1.0,0.0001,0.5
5002,177,33,1,4,0.9979,0.0007,0.2692
5002,177,33,2,6,1.0,0.0009,0.1667
5000,177,34,1,4,0.9926,0.0013,0.2857
5000,177,34,2,3,1.0,0.0025,0.3333
5002,177,34,1,3,0.9997,0.0022,0.3458
5000,177,35,1,4,0.9984,0.0037,0.2667
5000,177,35,2,3,1.0,0.0009,0.3333
5002,177,35,1,3,1.0,0.0009,0.3378
5003,177,35,2,3,0.9998,0.0018,0.3395
5000,177,36,1,3,0.9922,0.0018,0.3636
5002,177,36,1,5,0.9998,0.0011,0.2083
5003,177,36,1,3,0.998,0.0016,0.3651
5000,177,37,1,7,0.9893,0.0028,0.1538
5002,177,37,2,17,1.0,0.0113,0.0588
5000,177,38,1,5,1.0,0.004,0.2
5002,177,38,1,7,0.9164,0.014,0.3731
5000,177,39,1,6,0.9888,0.0043,0.2273
5000,177,39,2,4,1.0,0.0,0.25
5002,177,39,1,4,0.9213,0.0146,0.4663
5000,177,40,1,6,0.979,0.0046,0.25
5000,177,40,2,3,1.0,0.0001,0.3333
5002,177,40,1,4,0.9786,0.0087,0.3551
5002,177,40,2,4,1.0,0.0006,0.2528
5000,177,41,1,7,0.9954,0.0029,0.1786
5000,177,41,2,4,1.0,0.0002,0.25
5002,177,41,1,4,0.9686,0.0094,0.3811
5002,177,41,2,2,0.9987,0.0011,0.5212
5000,177,42,1,15,0.982,0.0051,0.1111
5002,177,42,2,2,0.9981,0.0006,0.5256
5000,177,43,1,21,1.0,0.0023,0.0476
5002,177,43,1,4,0.9995,0.002,0.2618
5000,178,1,1,3,0.9994,0.0012,0.3457
5001,178,1,1,3,0.9957,0.0006,0.3794
5001,178,1,2,2,0.997,0.0006,0.5322
5002,178,1,1,3,0.9997,0.0009,0.3395
5002,178,1,2,3,0.9996,0.0006,0.3476
5003,178,1,1,2,0.9986,0.0009,0.5224
5000,178,2,1,2,1.0,0.0006,0.5041
5000,178,2,2,2,1.0,0.0004,0.5016
5001,178,2,1,3,0.9964,0.0006,0.3758
5001,178,2,2,2,0.998,0.0009,0.5266
5002,178,2,1,2,1.0,0.0003,0.5008
5002,178,2,2,2,0.9996,0.0017,0.5113
5003,178,2,1,2,0.9999,0.0016,0.5067
5003,178,2,2,3,0.9995,0.0009,0.3411
5000,178,3,1,2,0.9997,0.0013,0.5095
5000,178,3,2,2,0.9999,0.0004,0.5059
5001,178,3,1,2,0.9989,0.0015,0.5195
5001,178,3,2,2,0.9999,0.0,0.5051
5002,178,3,2,2,0.9993,0.0024,0.5152
5003,178,3,1,3,0.9999,0.0006,0.3372
5003,178,3,2,2,1.0,0.0013,0.5029
5000,178,4,1,3,0.9998,0.0006,0.3435
5001,178,4,2,2,1.0,0.0,0.5027
5002,178,4,1,2,0.9983,0.0029,0.5241
5003,178,4,2,2,0.9998,0.0002,0.5093
5000,178,5,1,3,0.9994,0.001,0.3458
5001,178,5,1,2,1.0,0.0001,0.5025
5002,178,5,1,4,0.9986,0.002,0.2695
5002,178,5,2,2,0.9999,0.0025,0.5048
5000,178,6,1,4,1.0,0.0003,0.2538
5000,178,6,2,2,1.0,0.0003,0.502
5001,178,6,1,2,1.0,0.0,0.5039
5002,178,6,1,3,0.9975,0.0032,0.3684
5002,178,6,2,2,0.971,0.0008,0.6
5002,178,6,3,2,1.0,0.0021,0.5
5003,178,6,1,5,0.9973,0.0021,0.2381
5003,178,6,2,2,0.9183,0.0007,0.6667
5000,178,7,1,2,1.0,0.0001,0.5
5001,178,7,1,2,0.9999,0.0001,0.5055
5002,178,7,1,4,1.0,0.0016,0.25
5002,178,7,2,2,0.9183,0.0026,0.6667
5003,178,7,1,3,1.0,0.0013,0.3342
5003,178,7,2,3,0.9999,0.0013,0.3358
5001,178,8,1,2,0.9984,0.0005,0.5235
5002,178,8,2,4,0.9991,0.001,0.2689
5003,178,8,1,3,0.9965,0.0008,0.375
5003,178,8,2,3,0.9464,0.0033,0.5
5001,178,9,1,4,0.9985,0.0007,0.2684
5001,178,9,2,2,0.9999,0.0008,0.5045
5003,178,9,1,3,0.9989,0.0042,0.3448
5003,178,9,2,2,1.0,0.0013,0.5
5000,178,10,1,6,0.9986,0.0037,0.18
5001,178,10,1,3,1.0,0.0001,0.3347
5001,178,10,2,2,0.9997,0.0008,0.5096
5002,178,10,1,5,0.9992,0.0039,0.2115
5003,178,10,1,5,0.9996,0.0019,0.2037
5003,178,10,2,2,0.9911,0.0017,0.5556
5003,178,10,3,4,1.0,0.0001,0.25
5000,178,11,1,3,0.9968,0.0034,0.3529
5000,178,11,2,5,1.0,0.0002,0.2
5001,178,11,1,3,0.9999,0.0005,0.338
5002,178,11,1,6,0.9756,0.0026,0.2
5003,178,11,1,2,1.0,0.0013,0.5017
5003,178,11,2,4,0.9999,0.0015,0.2533
5000,178,12,2,3,0.9933,0.0042,0.375
5002,178,12,1,4,0.9949,0.0007,0.2667
5002,178,12,2,3,1.0,0.0014,0.3333
5003,178,12,1,3,0.9997,0.0005,0.34
5003,178,12,2,8,0.9994,0.0039,0.1335
5002,178,13,1,2,0.9988,0.0001,0.52
5002,178,13,2,2,0.994,0.0001,0.5455
5002,178,13,3,5,1.0,0.0009,0.2
5003,178,13,2,9,0.9971,0.0047,0.1387
5000,178,14,1,2,1.0,0.0,0.5024
5002,178,14,1,5,0.9993,0.0008,0.2154
5002,178,14,2,4,1.0,0.001,0.25
5002,178,14,3,2,1.0,0.0005,0.5
5003,178,14,1,10,1.0,0.0015,0.1
5000,178,15,1,3,0.9993,0.0012,0.3514
5000,178,15,2,2,0.994,0.0016,0.5455
5003,178,15,1,6,1.0,0.0032,0.1667
5003,178,15,2,3,1.0,0.0005,0.3333
5000,178,16,1,2,0.9999,0.0017,0.507
5001,178,16,1,3,0.9899,0.0003,0.4
5001,178,16,2,2,1.0,0.0,0.5
5001,178,16,3,3,1.0,0.0003,0.3333
5003,178,16,1,7,0.9732,0.0023,0.1818
5001,178,17,1,2,1.0,0.0,0.5031
5001,178,17,2,2,0.9996,0.0008,0.5123
5003,178,17,1,3,0.9851,0.0021,0.375
5003,178,17,2,2,1.0,0.0005,0.5
5001,178,18,1,3,0.996,0.0004,0.3741
5001,178,18,2,2,0.9999,0.0004,0.5067
5002,178,18,1,7,0.9365,0.0081,0.2727
5002,178,18,2,3,0.9464,0.0025,0.5
5003,178,18,1,3,0.9952,0.003,0.3571
5003,178,18,2,4,1.0,0.0019,0.25
5001,178,19,1,3,0.9996,0.0009,0.3472
5002,178,19,1,4,0.9995,0.0014,0.2586
5003,178,19,1,2,1.0,0.0015,0.5
5003,178,19,2,3,0.9851,0.0001,0.375
5003,178,19,3,2,1.0,0.0003,0.5
5001,178,20,1,3,0.9952,0.0009,0.3571
5001,178,20,2,3,1.0,0.0002,0.3333
5002,178,20,1,7,0.9993,0.0033,0.1548
5003,178,20,1,3,1.0,0.0019,0.3333
5003,178,20,2,3,1.0,0.0013,0.3333
5001,178,21,2,3,1.0,0.0001,0.3364
5002,178,21,2,6,0.9953,0.0018,0.1949
5003,178,21,1,11,0.9767,0.002,0.1429
5001,178,22,1,4,1.0,0.0009,0.25
5001,178,22,2,3,1.0,0.0004,0.3333
5002,178,22,1,4,0.9961,0.0018,0.2845
5001,178,23,1,3,0.9961,0.0002,0.375
5001,178,23,2,4,0.9939,0.0005,0.3077
5003,178,23,1,3,0.9975,0.0059,0.3684
5003,178,23,2,6,1.0,0.0016,0.1667
5001,178,24,1,3,0.9991,0.0007,0.3438
5001,178,24,2,3,0.9656,0.0014,0.4444
5003,178,24,1,13,0.9767,0.0027,0.1111
5001,178,25,1,3,0.9919,0.0027,0.387
5003,178,25,1,3,1.0,0.0039,0.3333
5001,178,26,1,2,1.0,0.0021,0.5
5003,178,26,1,2,0.999,0.0,0.5185
5003,178,26,2,3,1.0,0.0018,0.3333
5003,178,26,3,3,1.0,0.001,0.3333
5001,178,27,1,6,0.9963,0.0009,0.1956
5003,178,27,1,3,0.9977,0.0005,0.35
5003,178,27,2,3,0.9602,0.0024,0.4
5003,178,28,1,3,0.9981,0.0,0.3636
5003,178,28,2,4,0.9591,0.0026,0.3333
5001,178,29,1,6,0.9996,0.005,0.1792
5003,178,29,2,4,0.9983,0.0025,0.28
5003,178,29,3,3,0.9602,0.0011,0.4
5001,178,30,1,6,0.999,0.0067,0.1895
5003,178,30,1,7,0.9953,0.0115,0.1739
5003,178,30,2,3,1.0,0.0028,0.3333
5001,178,31,1,4,0.9998,0.0024,0.2541
5003,178,31,1,7,0.9997,0.0037,0.1536
5001,178,32,1,3,0.9918,0.0008,0.3952
5001,178,32,2,3,0.9938,0.0014,0.3852
5003,178,32,1,4,0.9983,0.0014,0.28
5003,178,32,2,6,1.0,0.002,0.1667
5001,178,33,2,4,1.0,0.0036,0.25
5003,178,33,1,22,1.0,0.0051,0.0455
5001,178,34,1,3,0.9897,0.0007,0.403
5003,178,34,1,21,1.0,0.0041,0.0476
5000,179,1,1,3,0.9997,0.0006,0.3422
5001,179,1,1,3,0.9974,0.0013,0.3614
5001,179,1,2,3,0.9997,0.0027,0.3422
5002,179,1,1,2,0.9999,0.0007,0.505
5002,179,1,2,2,1.0,0.0001,0.5025
5003,179,1,1,2,0.9994,0.0001,0.5147
5003,179,1,2,2,0.9996,0.0002,0.5111
5000,179,2,1,3,0.9993,0.001,0.3468
5001,179,2,1,3,0.9986,0.0004,0.3514
5001,179,2,2,3,0.9987,0.0003,0.3575
5002,179,2,1,3,0.9997,0.0015,0.3458
5002,179,2,2,2,1.0,0.0006,0.5029
5003,179,2,1,2,0.9994,0.0,0.5145
5003,179,2,2,2,0.9996,0.0002,0.5122
5000,179,3,1,2,0.9999,0.0005,0.5044
5000,179,3,2,3,0.9999,0.0001,0.3378
5001,179,3,1,3,0.9975,0.0001,0.3636
5001,179,3,2,3,0.9912,0.0003,0.4
5001,179,3,3,3,1.0,0.001,0.3333
5002,179,3,1,3,1.0,0.0002,0.335
5002,179,3,2,3,1.0,0.0002,0.3367
5003,179,3,1,4,0.9998,0.0006,0.2586
5003,179,3,2,3,0.9996,0.0001,0.3462
5000,179,4,2,3,1.0,0.0003,0.3355
5001,179,4,1,3,0.9971,0.0003,0.3666
5001,179,4,2,3,0.9974,0.0005,0.3655
5002,179,4,1,3,0.9999,0.0008,0.3388
5002,179,4,2,2,1.0,0.0002,0.5
5003,179,4,1,5,0.9964,0.001,0.2105
5003,179,4,2,3,1.0,0.0003,0.3333
5000,179,5,1,3,1.0,0.0003,0.3361
5001,179,5,1,3,0.9968,0.0002,0.3682
5001,179,5,2,3,0.9965,0.0007,0.3702
5002,179,5,2,2,0.9999,0.0002,0.5055
5003,179,5,1,3,0.9993,0.0001,0.3502
5003,179,5,2,2,0.9992,0.0004,0.5164
5000,179,6,1,3,1.0,0.0002,0.3373
5001,179,6,1,3,0.9977,0.0004,0.362
5001,179,6,2,3,0.9972,0.0004,0.3675
5002,179,6,2,3,0.9997,0.0009,0.3434
5003,179,6,1,3,0.9985,0.0001,0.3571
5003,179,6,2,6,0.9925,0.0005,0.2308
5000,179,7,1,3,1.0,0.0006,0.3349
5001,179,7,1,3,0.9821,0.0007,0.4286
5001,179,7,2,2,1.0,0.0006,0.5
5002,179,7,1,2,0.9993,0.0006,0.5156
5003,179,7,1,2,0.999,0.0002,0.5185
5003,179,7,3,7,0.9696,0.0004,0.2
5000,179,8,1,5,0.9937,0.0006,0.2353
5000,179,8,2,3,1.0,0.0002,0.3333
5001,179,8,1,3,0.9933,0.0022,0.3913
5001,179,8,2,3,0.9821,0.0003,0.4286
5002,179,8,1,3,0.9998,0.0005,0.3415
5003,179,8,1,3,0.999,0.0004,0.3555
5000,179,9,1,6,0.9952,0.001,0.1818
5000,179,9,2,3,1.0,0.0004,0.3333
5001,179,9,1,4,0.9994,0.0008,0.2649
5003,179,9,1,3,0.9986,0.0003,0.3592
5000,179,10,1,3,0.9986,0.0009,0.3462
5000,179,10,2,6,0.9755,0.0013,0.2857
5001,179,10,1,4,0.9998,0.0003,0.2588
5001,179,10,2,2,0.9988,0.0002,0.5203
5003,179,10,1,4,0.9995,0.001,0.2628
5000,179,11,1,4,0.997,0.0008,0.2727
5000,179,11,2,3,0.9464,0.0018,0.5
5002,179,11,1,3,0.9983,0.0009,0.3478
5002,179,11,2,2,1.0,0.0019,0.5
5003,179,11,1,5,0.9999,0.0009,0.2066
5000,179,12,1,2,1.0,0.0,0.5005
5000,179,12,2,3,0.9995,0.0008,0.3461
5001,179,12,1,3,0.9957,0.0021,0.3788
5001,179,12,2,3,0.9992,0.0013,0.3522
5002,179,12,1,3,0.9989,0.0028,0.3561
5003,179,12,1,4,0.9998,0.0009,0.2595
5000,179,13,2,3,0.9997,0.0003,0.3417
5001,179,13,1,3,0.9982,0.0013,0.3589
5001,179,13,2,3,0.9993,0.0012,0.3503
5002,179,13,1,3,0.9984,0.0035,0.3596
5003,179,13,1,4,0.9995,0.0001,0.2658
5000,179,14,2,3,0.9998,0.0004,0.3417
5000,179,14,3,3,0.999,0.0008,0.3521
5001,179,14,1,2,0.9981,0.0003,0.5255
5001,179,14,2,2,0.9994,0.0016,0.5141
5002,179,14,1,2,1.0,0.002,0.5022
5003,179,14,1,4,0.9994,0.0,0.2662
5000,179,15,1,4,0.9996,0.0004,0.2581
5000,179,15,2,3,0.9952,0.0004,0.3571
5000,179,15,3,3,1.0,0.0022,0.3333
5001,179,15,1,2,0.9999,0.0008,0.5055
5001,179,15,2,2,0.9998,0.0002,0.5083
5003,179,15,1,5,0.9998,0.0009,0.2077
5000,179,16,1,4,0.9995,0.0003,0.2593
5000,179,16,2,3,1.0,0.0008,0.3333
5000,179,16,3,3,1.0,0.0016,0.3333
5001,179,16,2,4,1.0,0.002,0.2537
5002,179,16,1,5,1.0,0.0011,0.2039
5003,179,16,1,4,0.9998,0.0008,0.2588
5000,179,17,1,4,0.9995,0.0003,0.2553
5000,179,17,2,3,0.9912,0.0019,0.4
5000,179,17,3,3,1.0,0.0001,0.3333
5001,179,17,1,2,0.9973,0.0039,0.5307
5002,179,17,1,3,1.0,0.0007,0.3333
5003,179,17,1,6,0.9999,0.0012,0.1728
5000,179,18,1,5,0.9992,0.0025,0.2083
5000,179,18,2,9,1.0,0.001,0.1111
5001,179,18,1,3,0.9987,0.0002,0.3573
5002,179,18,1,3,1.0,0.0006,0.3333
5002,179,18,2,3,0.9912,0.0009,0.4
5003,179,18,1,5,0.9982,0.0003,0.2267
5003,179,18,2,6,0.9997,0.0005,0.1786
5000,179,19,1,4,0.9994,0.0003,0.26
5000,179,19,2,2,0.994,0.0004,0.5455
5000,179,19,3,4,1.0,0.0011,0.25
5002,179,19,1,4,0.9855,0.0076,0.3036
5002,179,19,2,4,0.9993,0.0033,0.2663
5003,179,19,1,3,0.9997,0.0004,0.344
5003,179,19,2,12,0.9997,0.0013,0.088
5000,179,20,1,4,1.0,0.0002,0.2528
5000,179,20,2,6,0.9995,0.0009,0.18
5002,179,20,1,4,0.997,0.001,0.2727
5002,179,20,2,3,0.9464,0.0001,0.5
5003,179,20,1,3,0.9947,0.0007,0.3846
5003,179,20,2,4,1.0,0.0001,0.25
5000,179,21,1,3,0.9965,0.0001,0.375
5000,179,21,2,3,0.9464,0.0007,0.5
5003,179,21,2,3,0.9952,0.0006,0.3571
5003,179,21,3,3,1.0,0.0007,0.3333
5000,179,22,1,6,0.9952,0.0013,0.1818
5000,179,22,2,3,1.0,0.0004,0.3333
5003,179,22,1,3,0.9992,0.0001,0.3522
5000,179,23,1,9,0.9926,0.0007,0.15
5000,179,23,2,2,1.0,0.0001,0.5
