game,round,iteration,depth,current_player,terr_attacked_in_round (actions taken)
1,1,326,1,Chinese,3
1,1,327,0,Russians,3
1,1,327,0,Italians,2
1,1,327,0,Germans,3
1,1,327,0,Chinese,3
1,1,327,1,Russians,2
1,1,327,1,Italians,2
1,1,327,1,Germans,3
1,1,327,1,Chinese,3
1,1,328,0,Russians,3
1,1,328,0,Italians,3
1,1,328,0,Germans,3
1,1,328,0,Chinese,3
1,1,328,1,Russians,2
1,1,328,1,Italians,3
1,1,328,1,Germans,3
1,1,328,1,Chinese,3
1,1,329,0,Russians,2
1,1,329,0,Italians,3
1,1,329,0,Germans,3
1,1,329,0,Chinese,2
1,1,329,1,Russians,2
1,1,329,1,Italians,3
1,1,329,1,Germans,3
1,1,329,1,Chinese,2
1,1,330,0,Russians,3
1,1,330,0,Italians,3
1,1,330,0,Germans,2
1,1,330,0,Chinese,3
1,1,330,1,Russians,3
1,1,330,1,Italians,2
1,1,330,1,Germans,3
1,1,330,1,Chinese,3
1,1,331,0,Russians,2
1,1,331,0,Italians,3
1,1,331,0,Germans,3
1,1,331,0,Chinese,3
1,1,331,1,Russians,2
1,1,331,1,Italians,2
1,1,331,1,Germans,3
1,1,331,1,Chinese,2
1,1,332,0,Russians,3
1,1,332,0,Italians,3
1,1,332,0,Germans,2
1,1,332,0,Chinese,3
1,1,332,1,Russians,3
1,1,332,1,Italians,3
1,1,332,1,Germans,3
1,1,332,1,Chinese,3
1,1,333,0,Russians,3
1,1,333,0,Italians,3
1,1,333,0,Germans,3
1,1,333,0,Chinese,2
1,1,333,1,Russians,2
1,1,333,1,Italians,2
1,1,333,1,Germans,3
1,1,333,1,Chinese,3
1,1,334,0,Russians,3
1,1,334,0,Italians,3
1,1,334,0,Germans,3
1,1,334,0,Chinese,3
1,1,334,1,Russians,2
1,1,334,1,Italians,3
1,1,334,1,Germans,3
1,1,334,1,Chinese,3
1,1,335,0,Russians,3
1,1,335,0,Italians,3
1,1,335,0,Germans,3
1,1,335,0,Chinese,3
1,1,335,1,Russians,2
1,1,335,1,Italians,2
1,1,335,1,Germans,2
1,1,335,1,Chinese,3
1,1,336,0,Russians,2
1,1,336,0,Italians,3
1,1,336,0,Germans,3
1,1,336,0,Chinese,3
1,1,336,1,Russians,2
1,1,336,1,Italians,3
1,1,336,1,Germans,3
1,1,336,1,Chinese,2
1,1,337,0,Russians,3
1,1,337,0,Italians,3
1,1,337,0,Germans,3
1,1,337,0,Chinese,3
1,1,337,1,Russians,3
1,1,337,1,Italians,3
1,1,337,1,Germans,3
1,1,337,1,Chinese,3
1,1,338,0,Russians,3
1,1,338,0,Italians,3
1,1,338,0,Germans,3
1,1,338,0,Chinese,3
1,1,338,1,Russians,3
1,1,338,1,Italians,3
1,1,338,1,Germans,2
1,1,338,1,Chinese,3
1,1,339,0,Russians,3
1,1,339,0,Italians,3
1,1,339,0,Germans,3
1,1,339,0,Chinese,3
1,1,339,1,Russians,2
1,1,339,1,Italians,2
1,1,339,1,Germans,2
1,1,339,1,Chinese,3
1,1,340,0,Russians,2
1,1,340,0,Italians,3
1,1,340,0,Germans,2
1,1,340,0,Chinese,3
1,1,340,1,Russians,2
1,1,340,1,Italians,2
1,1,340,1,Germans,3
1,1,340,1,Chinese,3
1,1,341,0,Russians,3
1,1,341,0,Italians,2
1,1,341,0,Germans,3
1,1,341,0,Chinese,3
1,1,341,1,Russians,2
1,1,341,1,Italians,3
1,1,341,1,Germans,3
1,1,341,1,Chinese,3
1,1,342,0,Russians,2
1,1,342,0,Italians,3
1,1,342,0,Germans,3
1,1,342,0,Chinese,3
1,1,342,1,Russians,2
1,1,342,1,Italians,2
1,1,342,1,Germans,3
1,1,342,1,Chinese,3
1,1,343,0,Russians,3
1,1,343,0,Italians,3
1,1,343,0,Germans,3
1,1,343,0,Chinese,3
1,1,343,1,Russians,2
1,1,343,1,Italians,3
1,1,343,1,Germans,3
1,1,343,1,Chinese,3
1,1,344,0,Russians,3
1,1,344,0,Italians,3
1,1,344,0,Germans,3
1,1,344,0,Chinese,2
1,1,344,1,Russians,2
1,1,344,1,Italians,3
1,1,344,1,Germans,3
1,1,344,1,Chinese,3
1,1,345,0,Russians,3
1,1,345,0,Italians,2
1,1,345,0,Germans,2
1,1,345,0,Chinese,3
1,1,345,1,Russians,2
1,1,345,1,Italians,3
1,1,345,1,Germans,3
1,1,345,1,Chinese,3
1,1,346,0,Russians,3
1,1,346,0,Italians,2
1,1,346,0,Germans,3
1,1,346,0,Chinese,3
1,1,346,1,Russians,2
1,1,346,1,Italians,3
1,1,346,1,Germans,3
1,1,346,1,Chinese,3
1,1,347,0,Russians,3
1,1,347,0,Italians,3
1,1,347,0,Germans,3
1,1,347,0,Chinese,3
1,1,347,1,Russians,3
1,1,347,1,Italians,3
1,1,347,1,Germans,3
1,1,347,1,Chinese,3
1,1,348,0,Russians,2
1,1,348,0,Italians,3
1,1,348,0,Germans,3
1,1,348,0,Chinese,3
1,1,348,1,Russians,2
1,1,348,1,Italians,3
1,1,348,1,Germans,3
1,1,348,1,Chinese,2
1,1,349,0,Russians,2
1,1,349,0,Italians,3
1,1,349,0,Germans,3
1,1,349,0,Chinese,3
1,1,349,1,Russians,2
1,1,349,1,Italians,2
1,1,349,1,Germans,3
1,1,349,1,Chinese,3
1,1,350,0,Russians,3
1,1,350,0,Italians,2
1,1,350,0,Germans,2
1,1,350,0,Chinese,3
1,1,350,1,Russians,2
1,1,350,1,Italians,3
1,1,350,1,Germans,3
1,1,350,1,Chinese,3
1,1,351,0,Russians,3
1,1,351,0,Italians,3
1,1,351,0,Germans,2
1,1,351,0,Chinese,3
1,1,351,1,Russians,2
1,1,351,1,Italians,3
1,1,351,1,Germans,2
1,1,351,1,Chinese,2
1,1,352,0,Russians,3
1,1,352,0,Italians,3
1,1,352,0,Germans,2
1,1,352,0,Chinese,3
1,1,352,1,Russians,2
1,1,352,1,Italians,2
1,1,352,1,Germans,3
1,1,352,1,Chinese,2
1,1,353,0,Russians,3
1,1,353,0,Italians,3
1,1,353,0,Germans,3
1,1,353,0,Chinese,3
1,1,353,1,Russians,2
1,1,353,1,Italians,2
1,1,353,1,Germans,3
1,1,353,1,Chinese,3
1,1,354,0,Russians,2
1,1,354,0,Italians,3
1,1,354,0,Germans,2
1,1,354,0,Chinese,3
1,1,354,1,Russians,2
1,1,354,1,Italians,3
1,1,354,1,Germans,3
1,1,354,1,Chinese,2
1,1,355,0,Russians,3
1,1,355,0,Italians,3
1,1,355,0,Germans,3
1,1,355,0,Chinese,3
1,1,355,1,Russians,3
1,1,355,1,Italians,3
1,1,355,1,Germans,3
1,1,355,1,Chinese,3
1,1,356,0,Russians,3
1,1,356,0,Italians,3
1,1,356,0,Germans,3
1,1,356,0,Chinese,3
1,1,356,1,Russians,3
1,1,356,1,Italians,3
1,1,356,1,Germans,3
1,1,356,1,Chinese,3
1,1,357,0,Russians,3
1,1,357,0,Italians,3
1,1,357,0,Germans,3
1,1,357,0,Chinese,3
1,1,357,1,Russians,2
1,1,357,1,Italians,3
1,1,357,1,Germans,3
1,1,357,1,Chinese,3
1,1,358,0,Russians,2
1,1,358,0,Italians,3
1,1,358,0,Germans,3
1,1,358,0,Chinese,3
1,1,358,1,Russians,2
1,1,358,1,Italians,3
1,1,358,1,Germans,3
1,1,358,1,Chinese,3
1,1,359,0,Russians,3
1,1,359,0,Italians,3
1,1,359,0,Germans,3
1,1,359,0,Chinese,3
1,1,359,1,Russians,3
1,1,359,1,Italians,3
1,1,359,1,Germans,3
1,1,359,1,Chinese,3
1,1,360,0,Russians,2
1,1,360,0,Italians,2
1,1,360,0,Germans,3
1,1,360,0,Chinese,3
1,1,360,1,Russians,2
1,1,360,1,Italians,2
1,1,360,1,Germans,3
1,1,360,1,Chinese,3
1,1,361,0,Russians,3
1,1,361,0,Italians,3
1,1,361,0,Germans,2
1,1,361,0,Chinese,3
1,1,361,1,Russians,2
1,1,361,1,Italians,3
1,1,361,1,Germans,2
1,1,361,1,Chinese,3
1,1,362,0,Russians,3
1,1,362,0,Italians,3
1,1,362,0,Germans,3
1,1,362,0,Chinese,3
1,1,362,1,Russians,2
1,1,362,1,Italians,3
1,1,362,1,Germans,3
1,1,362,1,Chinese,3
1,1,363,0,Russians,3
1,1,363,0,Italians,3
1,1,363,0,Germans,3
1,1,363,0,Chinese,3
1,1,363,1,Russians,2
1,1,363,1,Italians,3
1,1,363,1,Germans,3
1,1,363,1,Chinese,3
1,1,364,0,Russians,3
1,1,364,0,Italians,3
1,1,364,0,Germans,3
1,1,364,0,Chinese,3
1,1,364,1,Russians,2
1,1,364,1,Italians,3
1,1,364,1,Germans,3
1,1,364,1,Chinese,3
1,1,365,0,Russians,3
1,1,365,0,Italians,3
1,1,365,0,Germans,3
1,1,365,0,Chinese,3
1,1,365,1,Russians,2
1,1,365,1,Italians,3
1,1,365,1,Germans,2
1,1,365,1,Chinese,3
1,1,366,0,Russians,2
1,1,366,0,Italians,3
1,1,366,0,Germans,3
1,1,366,0,Chinese,2
1,1,366,1,Russians,2
1,1,366,1,Italians,3
1,1,366,1,Germans,3
1,1,366,1,Chinese,3
1,1,367,0,Russians,2
1,1,367,0,Italians,3
1,1,367,0,Germans,3
1,1,367,0,Chinese,3
1,1,367,1,Russians,2
1,1,367,1,Italians,3
1,1,367,1,Germans,3
1,1,367,1,Chinese,3
1,1,368,0,Russians,3
1,1,368,0,Italians,3
1,1,368,0,Germans,3
1,1,368,0,Chinese,3
1,1,368,1,Russians,2
1,1,368,1,Italians,2
1,1,368,1,Germans,2
1,1,368,1,Chinese,3
1,1,369,0,Russians,3
1,1,369,0,Italians,2
1,1,369,0,Germans,3
1,1,369,0,Chinese,2
1,1,369,1,Russians,2
1,1,369,1,Italians,3
1,1,369,1,Germans,3
1,1,369,1,Chinese,3
1,1,370,0,Russians,3
1,1,370,0,Italians,3
1,1,370,0,Germans,3
1,1,370,0,Chinese,3
1,1,370,1,Russians,2
1,1,370,1,Italians,3
1,1,370,1,Germans,3
1,1,370,1,Chinese,3
1,1,371,0,Russians,3
1,1,371,0,Italians,3
1,1,371,0,Germans,2
1,1,371,0,Chinese,3
1,1,371,1,Russians,2
1,1,371,1,Italians,3
1,1,371,1,Germans,3
1,1,371,1,Chinese,3
1,1,372,0,Russians,2
1,1,372,0,Italians,3
1,1,372,0,Germans,3
1,1,372,0,Chinese,3
1,1,372,1,Russians,2
1,1,372,1,Italians,3
1,1,372,1,Germans,3
1,1,372,1,Chinese,3
1,1,373,0,Russians,3
1,1,373,0,Italians,3
1,1,373,0,Germans,3
1,1,373,0,Chinese,2
1,1,373,1,Russians,3
1,1,373,1,Italians,3
1,1,373,1,Germans,3
1,1,373,1,Chinese,3
1,1,374,0,Russians,3
1,1,374,0,Italians,3
1,1,374,0,Germans,2
1,1,374,0,Chinese,2
1,1,374,1,Russians,3
1,1,374,1,Italians,3
1,1,374,1,Germans,2
1,1,374,1,Chinese,2
1,1,375,0,Russians,3
1,1,375,0,Italians,3
1,1,375,0,Germans,2
1,1,375,0,Chinese,3
1,1,375,1,Russians,2
1,1,375,1,Italians,3
1,1,375,1,Germans,3
1,1,375,1,Chinese,3
1,1,376,0,Russians,2
1,1,376,0,Italians,3
1,1,376,0,Germans,2
1,1,376,0,Chinese,3
1,1,376,1,Russians,2
1,1,376,1,Italians,2
1,1,376,1,Germans,2
1,1,376,1,Chinese,3
1,1,377,0,Russians,3
1,1,377,0,Italians,3
1,1,377,0,Germans,2
1,1,377,0,Chinese,3
1,1,377,1,Russians,2
1,1,377,1,Italians,3
1,1,377,1,Germans,3
1,1,377,1,Chinese,3
1,1,378,0,Russians,2
1,1,378,0,Italians,2
1,1,378,0,Germans,2
1,1,378,0,Chinese,3
1,1,378,1,Russians,2
1,1,378,1,Italians,2
1,1,378,1,Germans,3
1,1,378,1,Chinese,3
1,1,379,0,Russians,3
1,1,379,0,Italians,3
1,1,379,0,Germans,3
1,1,379,0,Chinese,3
1,1,379,1,Russians,2
1,1,379,1,Italians,3
1,1,379,1,Germans,3
1,1,379,1,Chinese,2
1,1,380,0,Russians,3
1,1,380,0,Italians,3
1,1,380,0,Germans,2
1,1,380,0,Chinese,2
1,1,380,1,Russians,2
1,1,380,1,Italians,2
1,1,380,1,Germans,3
1,1,380,1,Chinese,3
1,1,381,0,Russians,3
1,1,381,0,Italians,2
1,1,381,0,Germans,3
1,1,381,0,Chinese,3
1,1,381,1,Russians,2
1,1,381,1,Italians,2
1,1,381,1,Germans,3
1,1,381,1,Chinese,3
1,1,382,0,Russians,3
1,1,382,0,Italians,3
1,1,382,0,Germans,3
1,1,382,0,Chinese,3
1,1,382,1,Russians,2
1,1,382,1,Italians,3
1,1,382,1,Germans,3
1,1,382,1,Chinese,3
1,1,383,0,Russians,3
1,1,383,0,Italians,3
1,1,383,0,Germans,3
1,1,383,0,Chinese,3
1,1,383,1,Russians,3
1,1,383,1,Italians,2
1,1,383,1,Germans,3
1,1,383,1,Chinese,2
1,1,384,0,Russians,2
1,1,384,0,Italians,3
1,1,384,0,Germans,3
1,1,384,0,Chinese,2
1,1,384,1,Russians,2
1,1,384,1,Italians,3
1,1,384,1,Germans,3
1,1,384,1,Chinese,3
1,1,385,0,Russians,2
1,1,385,0,Italians,2
1,1,385,0,Germans,2
1,1,385,0,Chinese,3
1,1,385,1,Russians,2
1,1,385,1,Italians,3
1,1,385,1,Germans,3
1,1,385,1,Chinese,3
1,1,386,0,Russians,3
1,1,386,0,Italians,2
1,1,386,0,Germans,3
1,1,386,0,Chinese,3
1,1,386,1,Russians,3
1,1,386,1,Italians,3
1,1,386,1,Germans,3
1,1,386,1,Chinese,3
1,1,387,0,Russians,3
1,1,387,0,Italians,3
1,1,387,0,Germans,2
1,1,387,0,Chinese,3
1,1,387,1,Russians,2
1,1,387,1,Italians,3
1,1,387,1,Germans,3
1,1,387,1,Chinese,3
1,1,388,0,Russians,3
1,1,388,0,Italians,2
1,1,388,0,Germans,3
1,1,388,0,Chinese,3
1,1,388,1,Russians,2
1,1,388,1,Italians,3
1,1,388,1,Germans,3
1,1,388,1,Chinese,3
1,1,389,0,Russians,3
1,1,389,0,Italians,2
1,1,389,0,Germans,3
1,1,389,0,Chinese,2
1,1,389,1,Russians,2
1,1,389,1,Italians,3
1,1,389,1,Germans,3
1,1,389,1,Chinese,2
1,1,390,0,Russians,2
1,1,390,0,Italians,3
1,1,390,0,Germans,3
1,1,390,0,Chinese,3
1,1,390,1,Russians,2
1,1,390,1,Italians,3
1,1,390,1,Germans,3
1,1,390,1,Chinese,3
1,1,391,0,Russians,3
1,1,391,0,Italians,2
1,1,391,0,Germans,2
1,1,391,0,Chinese,3
1,1,391,1,Russians,3
1,1,391,1,Italians,2
1,1,391,1,Germans,3
1,1,391,1,Chinese,3
1,1,392,0,Russians,3
1,1,392,0,Italians,3
1,1,392,0,Germans,3
1,1,392,0,Chinese,2
1,1,392,1,Russians,3
1,1,392,1,Italians,3
1,1,392,1,Germans,3
1,1,392,1,Chinese,3
1,1,393,0,Russians,3
1,1,393,0,Italians,3
1,1,393,0,Germans,3
1,1,393,0,Chinese,3
1,1,393,1,Russians,2
1,1,393,1,Italians,3
1,1,393,1,Germans,2
1,1,393,1,Chinese,3
1,1,394,0,Russians,3
1,1,394,0,Italians,2
1,1,394,0,Germans,3
1,1,394,0,Chinese,3
1,1,394,1,Russians,2
1,1,394,1,Italians,3
1,1,394,1,Germans,3
1,1,394,1,Chinese,3
1,1,395,0,Russians,3
1,1,395,0,Italians,2
1,1,395,0,Germans,2
1,1,395,0,Chinese,3
1,1,395,1,Russians,2
1,1,395,1,Italians,2
1,1,395,1,Germans,3
1,1,395,1,Chinese,3
1,1,396,0,Russians,2
1,1,396,0,Italians,2
1,1,396,0,Germans,3
1,1,396,0,Chinese,3
1,1,396,1,Russians,2
1,1,396,1,Italians,2
1,1,396,1,Germans,2
1,1,396,1,Chinese,3
1,1,397,0,Russians,2
1,1,397,0,Italians,3
1,1,397,0,Germans,2
1,1,397,0,Chinese,3
1,1,397,1,Russians,2
1,1,397,1,Italians,3
1,1,397,1,Germans,3
1,1,397,1,Chinese,3
1,1,398,0,Russians,3
1,1,398,0,Italians,3
1,1,398,0,Germans,2
1,1,398,0,Chinese,3
1,1,398,1,Russians,2
1,1,398,1,Italians,3
1,1,398,1,Germans,2
1,1,398,1,Chinese,2
1,1,399,0,Russians,3
1,1,399,0,Italians,2
1,1,399,0,Germans,3
1,1,399,0,Chinese,3
1,1,399,1,Russians,2
1,1,399,1,Italians,2
1,1,399,1,Germans,3
1,1,399,1,Chinese,3
1,1,400,0,Russians,3
1,1,400,0,Italians,3
1,1,400,0,Germans,3
1,1,400,0,Chinese,3
1,1,400,1,Russians,2
1,1,400,1,Italians,3
1,1,400,1,Germans,3
1,1,400,1,Chinese,3
1,1,401,0,Russians,3
1,1,401,0,Italians,3
1,1,401,0,Germans,3
1,1,401,0,Chinese,3
1,1,401,1,Russians,3
1,1,401,1,Italians,2
1,1,401,1,Germans,3
1,1,401,1,Chinese,3
1,1,402,0,Russians,2
1,1,402,0,Italians,3
1,1,402,0,Germans,2
1,1,402,0,Chinese,3
1,1,402,1,Russians,2
1,1,402,1,Italians,2
1,1,402,1,Germans,3
1,1,402,1,Chinese,3
1,1,403,0,Russians,3
1,1,403,0,Italians,2
1,1,403,0,Germans,2
1,1,403,0,Chinese,3
1,1,403,1,Russians,2
1,1,403,1,Italians,3
1,1,403,1,Germans,3
1,1,403,1,Chinese,2
1,1,404,0,Russians,3
1,1,404,0,Italians,3
1,1,404,0,Germans,3
1,1,404,0,Chinese,3
1,1,404,1,Russians,2
1,1,404,1,Italians,2
1,1,404,1,Germans,3
1,1,404,1,Chinese,3
1,1,405,0,Russians,3
1,1,405,0,Italians,3
1,1,405,0,Germans,3
1,1,405,0,Chinese,2
1,1,405,1,Russians,2
1,1,405,1,Italians,3
1,1,405,1,Germans,3
1,1,405,1,Chinese,2
1,1,406,0,Russians,2
1,1,406,0,Italians,2
1,1,406,0,Germans,3
1,1,406,0,Chinese,2
1,1,406,1,Russians,2
1,1,406,1,Italians,2
1,1,406,1,Germans,3
1,1,406,1,Chinese,3
1,1,407,0,Russians,3
1,1,407,0,Italians,2
1,1,407,0,Germans,3
1,1,407,0,Chinese,3
1,1,407,1,Russians,2
1,1,407,1,Italians,3
1,1,407,1,Germans,3
1,1,407,1,Chinese,3
1,1,408,0,Russians,2
1,1,408,0,Italians,3
1,1,408,0,Germans,3
1,1,408,0,Chinese,3
1,1,408,1,Russians,2
1,1,408,1,Italians,3
1,1,408,1,Germans,3
1,1,408,1,Chinese,3
1,1,409,0,Russians,3
1,1,409,0,Italians,3
1,1,409,0,Germans,3
1,1,409,0,Chinese,2
1,1,409,1,Russians,3
1,1,409,1,Italians,3
1,1,409,1,Germans,2
1,1,409,1,Chinese,3
1,1,410,0,Russians,3
1,1,410,0,Italians,3
1,1,410,0,Germans,3
1,1,410,0,Chinese,3
1,1,410,1,Russians,3
1,1,410,1,Italians,2
1,1,410,1,Germans,3
1,1,410,1,Chinese,3
1,1,411,0,Russians,3
1,1,411,0,Italians,3
1,1,411,0,Germans,2
1,1,411,0,Chinese,3
1,1,411,1,Russians,3
1,1,411,1,Italians,3
1,1,411,1,Germans,3
1,1,411,1,Chinese,3
1,1,412,0,Russians,3
1,1,412,0,Italians,2
1,1,412,0,Germans,3
1,1,412,0,Chinese,3
1,1,412,1,Russians,2
1,1,412,1,Italians,3
1,1,412,1,Germans,3
1,1,412,1,Chinese,3
1,1,413,0,Russians,3
1,1,413,0,Italians,3
1,1,413,0,Germans,3
1,1,413,0,Chinese,3
1,1,413,1,Russians,3
1,1,413,1,Italians,2
1,1,413,1,Germans,2
1,1,413,1,Chinese,3
1,1,414,0,Russians,2
1,1,414,0,Italians,2
1,1,414,0,Germans,3
1,1,414,0,Chinese,3
1,1,414,1,Russians,2
1,1,414,1,Italians,3
1,1,414,1,Germans,3
1,1,414,1,Chinese,3
1,1,415,0,Russians,2
1,1,415,0,Italians,2
1,1,415,0,Germans,2
1,1,415,0,Chinese,3
1,1,415,1,Russians,2
1,1,415,1,Italians,2
1,1,415,1,Germans,2
1,1,415,1,Chinese,3
1,1,416,0,Russians,3
1,1,416,0,Italians,2
1,1,416,0,Germans,2
1,1,416,0,Chinese,2
1,1,416,1,Russians,2
1,1,416,1,Italians,3
1,1,416,1,Germans,3
1,1,416,1,Chinese,3
1,1,417,0,Russians,3
1,1,417,0,Italians,3
1,1,417,0,Germans,3
1,1,417,0,Chinese,3
1,1,417,1,Russians,3
1,1,417,1,Italians,3
1,1,417,1,Germans,3
1,1,417,1,Chinese,3
1,1,418,0,Russians,3
1,1,418,0,Italians,3
1,1,418,0,Germans,2
1,1,418,0,Chinese,2
1,1,418,1,Russians,2
1,1,418,1,Italians,2
1,1,418,1,Germans,3
1,1,418,1,Chinese,3
1,1,419,0,Russians,3
1,1,419,0,Italians,3
1,1,419,0,Germans,3
1,1,419,0,Chinese,3
1,1,419,1,Russians,2
1,1,419,1,Italians,3
1,1,419,1,Germans,3
1,1,419,1,Chinese,3
1,1,420,0,Russians,3
1,1,420,0,Italians,3
1,1,420,0,Germans,3
1,1,420,0,Chinese,3
1,1,420,1,Russians,3
1,1,420,1,Italians,2
1,1,420,1,Germans,3
1,1,420,1,Chinese,3
1,1,421,0,Russians,2
1,1,421,0,Italians,2
1,1,421,0,Germans,3
1,1,421,0,Chinese,3
1,1,421,1,Russians,2
1,1,421,1,Italians,3
1,1,421,1,Germans,3
1,1,421,1,Chinese,2
1,1,422,0,Russians,3
1,1,422,0,Italians,3
1,1,422,0,Germans,3
1,1,422,0,Chinese,3
1,1,422,1,Russians,3
1,1,422,1,Italians,2
1,1,422,1,Germans,3
1,1,422,1,Chinese,3
1,1,423,0,Russians,2
1,1,423,0,Italians,3
1,1,423,0,Germans,3
1,1,423,0,Chinese,3
1,1,423,1,Russians,2
1,1,423,1,Italians,2
1,1,423,1,Germans,3
1,1,423,1,Chinese,3
1,1,424,0,Russians,3
1,1,424,0,Italians,2
1,1,424,0,Germans,2
1,1,424,0,Chinese,3
1,1,424,1,Russians,2
1,1,424,1,Italians,3
1,1,424,1,Germans,3
1,1,424,1,Chinese,3
1,1,425,0,Russians,3
1,1,425,0,Italians,2
1,1,425,0,Germans,3
1,1,425,0,Chinese,2
1,1,425,1,Russians,2
1,1,425,1,Italians,3
1,1,425,1,Germans,3
1,1,425,1,Chinese,3
1,1,426,0,Russians,3
1,1,426,0,Italians,3
1,1,426,0,Germans,3
1,1,426,0,Chinese,3
1,1,426,1,Russians,3
1,1,426,1,Italians,2
1,1,426,1,Germans,3
1,1,426,1,Chinese,3
1,1,427,0,Russians,2
1,1,427,0,Italians,2
1,1,427,0,Germans,3
1,1,427,0,Chinese,2
1,1,427,1,Russians,2
1,1,427,1,Italians,3
1,1,427,1,Germans,3
1,1,427,1,Chinese,3
1,1,428,0,Russians,3
1,1,428,0,Italians,3
1,1,428,0,Germans,3
1,1,428,0,Chinese,3
1,1,428,1,Russians,3
1,1,428,1,Italians,3
1,1,428,1,Germans,3
1,1,428,1,Chinese,3
1,1,429,0,Russians,3
1,1,429,0,Italians,3
1,1,429,0,Germans,2
1,1,429,0,Chinese,3
1,1,429,1,Russians,2
1,1,429,1,Italians,3
1,1,429,1,Germans,3
1,1,429,1,Chinese,3
1,1,430,0,Russians,3
1,1,430,0,Italians,3
1,1,430,0,Germans,2
1,1,430,0,Chinese,3
1,1,430,1,Russians,2
1,1,430,1,Italians,3
1,1,430,1,Germans,2
1,1,430,1,Chinese,3
1,1,431,0,Russians,3
1,1,431,0,Italians,2
1,1,431,0,Germans,3
1,1,431,0,Chinese,3
1,1,431,1,Russians,2
1,1,431,1,Italians,2
1,1,431,1,Germans,2
1,1,431,1,Chinese,3
1,2,1,0,Russians,3
1,2,1,0,Italians,3
1,2,1,0,Germans,3
1,2,1,0,Chinese,3
1,2,1,1,Russians,3
1,2,1,1,Italians,3
1,2,1,1,Germans,3
1,2,1,1,Chinese,3
1,2,2,0,Russians,2
1,2,2,0,Italians,3
1,2,2,0,Germans,3
1,2,2,0,Chinese,3
1,2,2,1,Russians,3
1,2,2,1,Italians,3
1,2,2,1,Germans,3
1,2,2,1,Chinese,3
1,2,3,0,Russians,2
1,2,3,0,Italians,2
1,2,3,0,Germans,2
1,2,3,0,Chinese,3
1,2,3,1,Russians,3
1,2,3,1,Italians,2
1,2,3,1,Germans,2
1,2,3,1,Chinese,3
1,2,4,0,Russians,3
1,2,4,0,Italians,3
1,2,4,0,Germans,3
1,2,4,0,Chinese,3
1,2,4,1,Russians,2
1,2,4,1,Italians,3
1,2,4,1,Germans,3
1,2,4,1,Chinese,3
1,2,5,0,Russians,2
1,2,5,0,Italians,2
1,2,5,0,Germans,3
1,2,5,0,Chinese,3
1,2,5,1,Russians,3
1,2,5,1,Italians,2
1,2,5,1,Germans,2
1,2,5,1,Chinese,3
1,2,6,0,Russians,3
1,2,6,0,Italians,2
1,2,6,0,Germans,3
1,2,6,0,Chinese,3
1,2,6,1,Russians,3
1,2,6,1,Italians,3
1,2,6,1,Germans,3
1,2,6,1,Chinese,3
1,2,7,0,Russians,2
1,2,7,0,Italians,3
1,2,7,0,Germans,3
1,2,7,0,Chinese,3
1,2,7,1,Russians,3
1,2,7,1,Italians,3
1,2,7,1,Germans,3
1,2,7,1,Chinese,3
1,2,8,0,Russians,3
1,2,8,0,Italians,3
1,2,8,0,Germans,3
1,2,8,0,Chinese,3
1,2,8,1,Russians,2
1,2,8,1,Italians,3
1,2,8,1,Germans,3
1,2,8,1,Chinese,3
1,2,9,0,Russians,2
1,2,9,0,Italians,3
1,2,9,0,Germans,3
1,2,9,0,Chinese,3
1,2,9,1,Russians,3
1,2,9,1,Italians,3
1,2,9,1,Germans,3
1,2,9,1,Chinese,3
1,2,10,0,Russians,3
1,2,10,0,Italians,2
1,2,10,0,Germans,3
1,2,10,0,Chinese,3
1,2,10,1,Russians,3
1,2,10,1,Italians,2
1,2,10,1,Germans,3
1,2,10,1,Chinese,3
1,2,11,0,Russians,3
1,2,11,0,Italians,3
1,2,11,0,Germans,2
1,2,11,0,Chinese,3
1,2,11,1,Russians,3
1,2,11,1,Italians,3
1,2,11,1,Germans,2
1,2,11,1,Chinese,3
1,2,12,0,Russians,3
1,2,12,0,Italians,2
1,2,12,0,Germans,2
1,2,12,0,Chinese,3
1,2,12,1,Russians,3
1,2,12,1,Italians,2
1,2,12,1,Germans,2
1,2,12,1,Chinese,3
1,2,13,0,Russians,3
1,2,13,0,Italians,3
1,2,13,0,Germans,2
1,2,13,0,Chinese,3
1,2,13,1,Russians,3
1,2,13,1,Italians,3
1,2,13,1,Germans,2
1,2,13,1,Chinese,3
1,2,14,0,Russians,3
1,2,14,0,Italians,2
1,2,14,0,Germans,2
1,2,14,0,Chinese,3
1,2,14,1,Russians,3
1,2,14,1,Italians,2
1,2,14,1,Germans,2
1,2,14,1,Chinese,3
1,2,15,0,Russians,3
1,2,15,0,Italians,3
1,2,15,0,Germans,3
1,2,15,0,Chinese,3
1,2,15,1,Russians,3
1,2,15,1,Italians,3
1,2,15,1,Germans,3
1,2,15,1,Chinese,3
1,2,16,0,Russians,3
1,2,16,0,Italians,2
1,2,16,0,Germans,3
1,2,16,0,Chinese,3
1,2,16,1,Russians,3
1,2,16,1,Italians,2
1,2,16,1,Germans,2
1,2,16,1,Chinese,3
1,2,17,0,Russians,3
1,2,17,0,Italians,3
1,2,17,0,Germans,3
1,2,17,0,Chinese,3
1,2,17,1,Russians,3
1,2,17,1,Italians,2
1,2,17,1,Germans,3
1,2,17,1,Chinese,3
1,2,18,0,Russians,3
1,2,18,0,Italians,3
1,2,18,0,Germans,3
