port,game,round,depth,num_children,entropy_ratio,q_spread,concentration
5012,116,29,1,4,1.0,0.0,0.25
5012,116,29,2,7,0.9895,0.0,0.1765
5012,116,29,3,2,1.0,0.0,0.5
5010,116,30,1,5,0.9997,0.0,0.2131
5010,116,30,2,3,0.9922,0.0,0.3636
5010,116,30,3,3,1.0,0.0,0.3333
5012,116,30,1,4,0.9999,0.0,0.2527
5010,116,31,1,3,0.9996,0.0,0.3457
5010,116,31,2,3,1.0,0.0,0.3333
5012,116,31,1,3,0.9999,0.0,0.3411
5010,116,32,1,3,0.9994,0.0,0.347
5010,116,32,2,3,0.9998,0.0,0.3401
5010,116,33,1,7,0.9989,0.0,0.1558
5012,116,33,1,3,1.0,0.0,0.3333
5012,116,33,2,3,1.0,0.0,0.3333
5010,116,34,1,3,0.9994,0.0,0.3467
5012,116,34,1,13,0.9998,0.0,0.0857
5012,116,34,2,2,0.9852,0.0,0.5714
5010,116,35,1,8,0.9983,0.0,0.1402
5012,116,35,1,3,0.9998,0.0,0.3385
5012,116,35,2,4,1.0,0.0,0.25
5012,116,35,3,4,1.0,0.0,0.25
5010,116,36,1,3,0.9994,0.0,0.3468
5012,116,36,1,3,0.9996,0.0,0.3448
5012,116,36,2,3,0.9989,0.0,0.3571
5012,116,36,4,3,1.0,0.0,0.3333
5010,116,37,1,3,0.9994,0.0,0.3473
5012,116,37,1,3,0.9996,0.0,0.3462
5012,116,37,3,3,0.9983,0.0,0.3478
5012,116,37,4,3,1.0,0.0,0.3333
5010,116,38,1,3,0.9995,0.0,0.3456
5012,116,38,1,3,0.9998,0.0,0.342
5012,116,38,2,3,0.9998,0.0,0.3422
5010,116,39,1,12,1.0,0.0,0.0833
5012,116,39,1,4,1.0,0.0,0.2545
5010,116,40,2,5,0.9998,0.0,0.2041
5012,116,40,1,22,0.9969,0.0,0.0548
5012,116,40,2,3,1.0,0.0,0.3333
5010,116,41,1,5,0.9996,0.0,0.2055
5010,117,1,1,3,0.9999,0.0,0.3373
5010,117,1,2,2,0.9998,0.0,0.5072
5011,117,1,1,3,1.0,0.0,0.3376
5012,117,1,1,3,0.9994,0.0,0.3492
5012,117,1,2,2,0.9994,0.0,0.515
5013,117,1,1,3,0.9987,0.0,0.3495
5013,117,1,2,3,0.9988,0.0,0.3509
5010,117,2,1,3,0.9998,0.0,0.3404
5011,117,2,1,2,0.9999,0.0,0.5048
5011,117,2,2,2,1.0,0.0,0.5
5012,117,2,1,3,0.9995,0.0,0.3482
5013,117,2,1,3,0.9989,0.0,0.3557
5013,117,2,2,3,0.9984,0.0,0.36
5010,117,3,1,3,0.9999,0.0,0.3378
5011,117,3,1,2,0.9999,0.0,0.5045
5012,117,3,1,2,0.9998,0.0,0.5084
5013,117,3,1,3,0.9989,0.0,0.3485
5013,117,3,2,4,0.9973,0.0,0.2794
5010,117,4,2,2,0.9998,0.0,0.5073
5012,117,4,1,2,1.0,0.0,0.5037
5013,117,4,1,3,0.9988,0.0,0.3566
5013,117,4,2,5,0.998,0.0,0.2209
5010,117,5,1,2,1.0,0.0,0.5032
5011,117,5,2,5,0.9999,0.0,0.2041
5013,117,5,1,2,0.9998,0.0,0.5081
5013,117,5,2,5,0.9979,0.0,0.2209
5010,117,6,2,3,0.9997,0.0,0.3434
5011,117,6,1,2,0.9997,0.0,0.5097
5011,117,6,2,2,1.0,0.0,0.5
5012,117,6,1,4,1.0,0.0,0.251
5012,117,6,2,3,0.9996,0.0,0.3443
5013,117,6,1,2,0.9998,0.0,0.5086
5013,117,6,2,6,0.9993,0.0,0.1797
5010,117,7,1,6,1.0,0.0,0.1685
5011,117,7,2,2,1.0,0.0,0.5025
5012,117,7,1,6,0.9997,0.0,0.1759
5012,117,7,2,3,0.9968,0.0,0.3529
5012,117,7,3,2,1.0,0.0,0.5
5013,117,7,1,6,0.9993,0.0,0.1822
5013,117,7,2,2,0.9996,0.0,0.5116
5012,117,8,1,3,0.9994,0.0,0.3473
5013,117,8,1,7,0.9995,0.0,0.155
5013,117,8,2,2,0.9986,0.0,0.5217
5010,117,9,1,4,1.0,0.0,0.2526
5011,117,9,1,4,1.0,0.0,0.2536
5011,117,9,2,2,1.0,0.0,0.5
5012,117,9,1,3,1.0,0.0,0.335
5013,117,9,1,8,0.9994,0.0,0.1358
5013,117,9,2,2,0.9991,0.0,0.5181
5010,117,10,1,3,0.9995,0.0,0.3451
5011,117,10,1,2,0.9999,0.0,0.5068
5011,117,10,2,4,0.9999,0.0,0.2517
5012,117,10,1,7,1.0,0.0,0.1444
5013,117,10,1,4,0.9977,0.0,0.2761
5010,117,11,1,4,0.9998,0.0,0.2561
5010,117,11,2,3,0.9975,0.0,0.3684
5010,117,11,4,4,1.0,0.0,0.25
5011,117,11,1,4,1.0,0.0,0.2546
5011,117,11,2,3,1.0,0.0,0.3356
5012,117,11,1,4,1.0,0.0,0.2509
5012,117,11,2,6,0.9998,0.0,0.1742
5013,117,11,1,4,0.9979,0.0,0.273
5010,117,12,1,3,0.9999,0.0,0.3374
5010,117,12,3,4,0.9986,0.0,0.2713
5011,117,12,1,4,0.9999,0.0,0.2554
5011,117,12,2,4,0.9998,0.0,0.2583
5012,117,12,1,4,1.0,0.0,0.252
5012,117,12,2,3,0.9993,0.0,0.3484
5012,117,12,3,3,0.9977,0.0,0.3654
5013,117,12,1,4,1.0,0.0,0.25
5013,117,12,2,5,0.9905,0.0,0.2727
5010,117,13,2,6,0.9984,0.0,0.1847
5011,117,13,1,4,0.9999,0.0,0.2564
5011,117,13,2,4,0.9999,0.0,0.2569
5012,117,13,1,2,0.9999,0.0,0.506
5012,117,13,2,3,0.9994,0.0,0.35
5012,117,13,3,3,1.0,0.0,0.3333
5013,117,13,1,4,0.9974,0.0,0.2764
5010,117,14,2,13,0.9998,0.0,0.0815
5011,117,14,2,4,0.9999,0.0,0.2538
5012,117,14,1,3,1.0,0.0,0.3359
5013,117,14,1,6,0.9977,0.0,0.1918
5013,117,14,2,5,0.9989,0.0,0.2184
5010,117,15,2,8,0.9999,0.0,0.1293
5011,117,15,1,3,0.9999,0.0,0.337
5012,117,15,1,3,0.9999,0.0,0.337
5012,117,15,2,3,0.9997,0.0,0.339
5012,117,15,3,3,1.0,0.0,0.3333
5013,117,15,1,6,0.9973,0.0,0.1957
5013,117,15,2,5,0.9978,0.0,0.2273
5010,117,16,2,14,0.9977,0.0,0.0794
5012,117,16,1,3,0.9988,0.0,0.3541
5012,117,16,2,2,0.9997,0.0,0.51
5013,117,16,1,3,0.9981,0.0,0.3621
5013,117,16,2,5,0.9964,0.0,0.2105
5013,117,16,3,3,1.0,0.0,0.3333
5010,117,17,1,4,0.9999,0.0,0.2529
5010,117,17,2,7,0.9958,0.0,0.15
5010,117,17,3,2,1.0,0.0,0.5
5012,117,17,1,2,0.9998,0.0,0.5084
5013,117,17,1,3,0.9972,0.0,0.3646
5013,117,17,2,4,0.9999,0.0,0.2555
5010,117,18,1,3,0.9998,0.0,0.3421
5010,117,18,2,2,1.0,0.0,0.5
5010,117,18,3,3,0.9912,0.0,0.4
5010,117,18,4,3,1.0,0.0,0.3333
5012,117,18,1,4,0.9999,0.0,0.2526
5013,117,18,1,7,0.9994,0.0,0.1572
5013,117,18,2,3,0.9962,0.0,0.3731
5013,117,18,3,3,0.9983,0.0,0.3478
5010,117,19,1,16,0.9985,0.0,0.0746
5010,117,19,2,4,1.0,0.0,0.25
5012,117,19,1,3,0.9984,0.0,0.3592
5012,117,19,2,3,0.9992,0.0,0.3429
5012,117,19,3,3,0.9912,0.0,0.4
5012,117,19,4,3,1.0,0.0,0.3333
5013,117,19,1,3,0.9974,0.0,0.3636
5010,117,20,1,5,0.9997,0.0,0.2029
5010,117,20,2,2,1.0,0.0,0.5
5010,117,20,3,3,0.9464,0.0,0.5
5012,117,20,2,2,1.0,0.0,0.5034
5012,117,20,3,2,0.9999,0.0,0.5051
5013,117,20,1,3,0.9971,0.0,0.3648
5013,117,20,2,6,0.9921,0.0,0.2207
5010,117,21,1,3,0.9994,0.0,0.3421
5010,117,21,2,3,0.9922,0.0,0.3636
5010,117,21,3,3,1.0,0.0,0.3333
5013,117,21,1,3,0.9973,0.0,0.365
5013,117,21,2,6,0.9899,0.0,0.2297
5010,117,22,1,6,0.9992,0.0,0.1754
5010,117,22,2,2,1.0,0.0,0.5
5010,117,22,3,3,1.0,0.0,0.3333
5013,117,22,1,3,0.9971,0.0,0.3665
5013,117,22,2,6,0.9912,0.0,0.2241
5010,117,23,1,3,0.9997,0.0,0.339
5010,117,23,2,2,1.0,0.0,0.5
5010,117,23,3,3,0.9821,0.0,0.4286
5010,117,23,4,2,1.0,0.0,0.5
5013,117,23,1,3,0.9965,0.0,0.375
5013,117,23,2,5,1.0,0.0,0.2
5010,117,24,1,2,1.0,0.0,0.5035
5010,117,24,3,3,0.9999,0.0,0.3373
5012,117,24,1,3,0.9996,0.0,0.3458
5012,117,24,2,2,0.9999,0.0,0.5046
5013,117,24,1,2,0.9997,0.0,0.5095
5013,117,24,2,4,0.997,0.0,0.2866
5010,117,25,2,9,1.0,0.0,0.1111
5010,117,25,3,5,1.0,0.0,0.2
5012,117,25,1,3,0.9999,0.0,0.3366
5013,117,25,1,5,0.9988,0.0,0.2203
5013,117,25,2,4,0.9976,0.0,0.2823
5010,117,26,1,9,0.9976,0.0,0.119
5010,117,26,2,4,1.0,0.0,0.25
5012,117,26,1,2,1.0,0.0,0.5025
5013,117,26,1,7,0.9832,0.0,0.2258
5013,117,26,2,6,1.0,0.0,0.1667
5010,117,27,1,6,0.9925,0.0,0.2308
5010,117,27,2,2,1.0,0.0,0.5
5013,117,27,1,3,0.9981,0.0,0.3611
5013,117,27,2,3,0.9979,0.0,0.3631
5010,117,28,1,4,0.9996,0.0,0.2595
5010,117,28,2,2,0.9984,0.0,0.5234
5013,117,28,1,2,0.9997,0.0,0.5105
5013,117,28,2,2,0.9973,0.0,0.5306
5010,117,29,1,2,0.9984,0.0,0.5235
5010,118,1,1,2,0.9992,0.0,0.5163
5011,118,1,1,3,0.9997,0.0,0.3403
5011,118,1,2,3,0.9995,0.0,0.3438
5012,118,1,1,3,0.9999,0.0,0.3386
5012,118,1,2,2,0.9998,0.0,0.5079
5013,118,1,1,3,0.9999,0.0,0.3394
5013,118,1,2,3,0.9999,0.0,0.3373
5010,118,2,1,3,0.9995,0.0,0.3482
5011,118,2,1,3,0.9997,0.0,0.3461
5011,118,2,2,3,0.9994,0.0,0.3497
5012,118,2,1,3,0.9999,0.0,0.3392
5013,118,2,1,2,0.9999,0.0,0.5053
5013,118,2,2,3,0.9998,0.0,0.3422
5010,118,3,1,2,0.9997,0.0,0.5095
5011,118,3,2,3,0.9992,0.0,0.3496
5012,118,3,1,2,0.9998,0.0,0.508
5013,118,3,1,2,0.9999,0.0,0.5045
5013,118,3,2,4,0.9999,0.0,0.2555
5010,118,4,1,3,0.9994,0.0,0.3471
5011,118,4,2,3,0.9996,0.0,0.3412
5012,118,4,1,2,0.9998,0.0,0.5075
5012,118,4,2,3,0.9999,0.0,0.3373
5013,118,4,1,3,0.9999,0.0,0.338
5013,118,4,2,3,0.9997,0.0,0.3403
5011,118,5,2,5,0.9992,0.0,0.2155
5012,118,5,1,2,0.9997,0.0,0.5105
5012,118,5,2,2,0.9985,0.0,0.5227
5013,118,5,1,3,0.9997,0.0,0.341
5011,118,6,2,4,0.9994,0.0,0.2645
5012,118,6,1,3,0.9999,0.0,0.337
5012,118,6,2,2,0.9999,0.0,0.506
5012,118,6,3,2,0.9994,0.0,0.515
5013,118,6,1,3,0.9997,0.0,0.3389
5011,118,7,1,3,1.0,0.0,0.3344
5011,118,7,2,5,0.9995,0.0,0.2143
5012,118,7,1,2,0.9999,0.0,0.5065
5012,118,7,2,2,0.9994,0.0,0.5149
5012,118,7,3,3,0.9999,0.0,0.3385
5013,118,7,1,3,0.9997,0.0,0.342
5013,118,7,2,4,0.9998,0.0,0.2536
5011,118,8,1,5,1.0,0.0,0.2
5011,118,8,2,2,0.9852,0.0,0.5714
5012,118,8,1,2,0.9993,0.0,0.5155
5013,118,8,1,3,0.9997,0.0,0.3421
5013,118,8,2,4,0.9993,0.0,0.2609
5010,118,9,1,2,0.9995,0.0,0.5128
5011,118,9,1,3,0.9991,0.0,0.3508
5011,118,9,2,6,0.9999,0.0,0.1745
5012,118,9,2,2,0.9988,0.0,0.5206
5013,118,9,1,2,0.9999,0.0,0.5055
5013,118,9,2,4,0.9995,0.0,0.2574
5010,118,10,1,2,0.999,0.0,0.5184
5011,118,10,1,5,0.9998,0.0,0.2086
5011,118,10,2,3,0.9998,0.0,0.3421
5013,118,10,1,5,0.9997,0.0,0.2053
5013,118,10,2,5,0.9999,0.0,0.202
5010,118,11,2,2,0.9996,0.0,0.5119
5011,118,11,1,14,0.9998,0.0,0.0762
5011,118,11,2,2,1.0,0.0,0.5
5012,118,11,1,7,0.9999,0.0,0.146
5013,118,11,1,5,0.9999,0.0,0.2046
5013,118,11,2,3,0.9999,0.0,0.3366
5010,118,12,1,4,0.9996,0.0,0.2628
5011,118,12,1,2,1.0,0.0,0.5
5012,118,12,1,2,1.0,0.0,0.5036
5012,118,12,2,3,0.9998,0.0,0.3382
5013,118,12,1,2,1.0,0.0,0.5024
5013,118,12,2,2,0.9999,0.0,0.5048
5010,118,13,1,3,0.9995,0.0,0.3488
5010,118,13,2,3,0.9995,0.0,0.3446
5011,118,13,1,4,1.0,0.0,0.2544
5012,118,13,1,6,0.9977,0.0,0.1818
5012,118,13,2,5,1.0,0.0,0.2
5010,118,14,1,3,0.9997,0.0,0.3448
5010,118,14,2,3,1.0,0.0,0.3333
5010,118,14,3,5,1.0,0.0,0.2
5012,118,14,1,4,0.9996,0.0,0.2619
5012,118,14,2,4,0.9927,0.0,0.3
5012,118,14,3,5,1.0,0.0,0.2
5010,118,15,1,5,0.9999,0.0,0.2025
5010,118,15,2,2,0.9993,0.0,0.5158
5012,118,15,1,5,0.9982,0.0,0.2188
5012,118,15,2,3,0.9602,0.0,0.4
5010,118,16,1,4,0.9994,0.0,0.2633
5012,118,16,1,3,0.9998,0.0,0.3382
5012,118,16,2,7,1.0,0.0,0.1429
5012,118,16,3,2,1.0,0.0,0.5
5010,118,17,1,8,0.9999,0.0,0.1314
5012,118,17,1,3,0.9999,0.0,0.337
5012,118,17,2,2,0.9991,0.0,0.518
5012,118,17,3,3,0.9999,0.0,0.3392
5012,118,17,4,3,0.9997,0.0,0.3393
5010,118,18,1,3,0.9989,0.0,0.3531
5010,118,18,2,2,0.9995,0.0,0.5135
5011,118,18,1,4,0.9995,0.0,0.2647
5011,118,18,2,3,0.9997,0.0,0.3462
5012,118,18,1,2,0.9993,0.0,0.515
5010,118,19,1,2,0.9998,0.0,0.5092
5010,118,19,2,2,0.9983,0.0,0.5244
5011,118,19,1,4,0.9992,0.0,0.2672
5011,118,19,2,4,0.9996,0.0,0.2626
5012,118,19,1,2,0.9987,0.0,0.5212
5012,118,19,2,2,0.9944,0.0,0.544
5010,118,20,1,4,0.9999,0.0,0.252
5010,118,20,2,6,0.9997,0.0,0.1699
5011,118,20,1,4,0.9991,0.0,0.2681
5012,118,20,1,4,0.9995,0.0,0.2667
5010,118,21,1,3,0.9993,0.0,0.3503
5011,118,21,1,5,0.9991,0.0,0.2159
5012,118,21,1,9,0.9993,0.0,0.1231
5012,118,21,2,2,1.0,0.0,0.5
5012,118,21,3,2,1.0,0.0,0.5
5010,118,22,1,3,0.9989,0.0,0.3528
5010,118,22,2,2,0.9999,0.0,0.507
5010,118,22,3,3,0.9999,0.0,0.3364
5011,118,22,1,3,0.9998,0.0,0.3419
5011,118,22,2,3,0.999,0.0,0.3507
5012,118,22,1,3,1.0,0.0,0.3333
5012,118,22,2,8,0.9771,0.0,0.1538
5010,118,23,1,2,0.9991,0.0,0.5176
5010,118,23,2,3,0.9998,0.0,0.3385
5010,118,23,3,2,0.9999,0.0,0.5058
5012,118,23,1,3,0.9999,0.0,0.3386
5012,118,23,2,2,0.9963,0.0,0.5357
5012,118,23,3,3,0.9995,0.0,0.3488
5012,118,24,1,3,0.9999,0.0,0.3364
5012,118,24,2,3,0.9999,0.0,0.3403
5010,118,25,1,4,0.9993,0.0,0.2627
5011,118,25,1,3,0.9991,0.0,0.3498
5011,118,25,2,3,0.999,0.0,0.3502
5012,118,25,2,4,0.9996,0.0,0.2567
5012,118,25,3,2,0.9999,0.0,0.5067
5010,118,26,1,5,0.9995,0.0,0.2105
5010,118,26,2,3,0.9991,0.0,0.3548
5012,118,26,1,2,0.9985,0.0,0.5225
5010,118,27,2,3,0.9991,0.0,0.3495
5012,118,27,1,9,0.9997,0.0,0.1183
5012,118,28,1,3,0.9996,0.0,0.34
5012,118,28,2,3,1.0,0.0,0.3333
5012,118,28,3,4,1.0,0.0,0.25
5010,119,1,1,2,0.9987,0.0,0.5212
5010,119,1,2,2,0.9988,0.0,0.5205
5011,119,1,1,2,1.0,0.0,0.5021
5011,119,1,2,2,1.0,0.0,0.5021
5012,119,1,1,3,0.9996,0.0,0.3458
5012,119,1,2,3,0.9997,0.0,0.3431
5013,119,1,1,2,0.9985,0.0,0.5228
5013,119,1,2,2,0.9983,0.0,0.5242
5010,119,2,1,3,0.9991,0.0,0.3476
5011,119,2,1,2,1.0,0.0,0.5008
5011,119,2,2,3,1.0,0.0,0.3355
5012,119,2,1,3,0.9997,0.0,0.3451
5012,119,2,2,3,0.9997,0.0,0.3442
5013,119,2,1,3,0.9989,0.0,0.3506
5010,119,3,1,3,0.9989,0.0,0.3488
5010,119,3,2,3,0.9989,0.0,0.3472
5011,119,3,1,3,1.0,0.0,0.336
5011,119,3,2,3,1.0,0.0,0.3354
5012,119,3,1,3,0.9997,0.0,0.3448
5012,119,3,2,3,0.9997,0.0,0.3445
5013,119,3,1,3,0.999,0.0,0.3528
5013,119,3,2,3,0.998,0.0,0.3604
5010,119,4,1,3,0.999,0.0,0.3475
5010,119,4,2,3,0.9985,0.0,0.3595
5011,119,4,1,3,1.0,0.0,0.3349
5011,119,4,2,3,1.0,0.0,0.335
5012,119,4,1,3,0.9996,0.0,0.3477
5012,119,4,2,3,0.9996,0.0,0.3472
5013,119,4,1,3,0.9987,0.0,0.3574
5013,119,4,2,3,0.9973,0.0,0.3661
5010,119,5,1,3,0.9993,0.0,0.35
5010,119,5,2,3,0.9985,0.0,0.3584
5011,119,5,1,2,0.9999,0.0,0.5062
5011,119,5,2,3,1.0,0.0,0.3347
5012,119,5,1,3,0.9995,0.0,0.3485
5012,119,5,2,3,0.9996,0.0,0.3474
5013,119,5,1,3,0.9989,0.0,0.3568
5013,119,5,2,3,0.9975,0.0,0.3636
5010,119,6,1,3,0.9992,0.0,0.3503
5010,119,6,2,3,0.9986,0.0,0.359
5011,119,6,1,2,0.9999,0.0,0.5058
5011,119,6,2,3,1.0,0.0,0.3355
5012,119,6,1,3,0.9996,0.0,0.3474
5012,119,6,2,3,0.9995,0.0,0.3487
5013,119,6,1,3,0.9989,0.0,0.3562
5013,119,6,2,3,0.9981,0.0,0.3609
5010,119,7,1,4,0.9991,0.0,0.2679
5010,119,7,2,3,0.9984,0.0,0.3592
5011,119,7,1,2,0.9999,0.0,0.5057
5011,119,7,2,3,1.0,0.0,0.3355
5012,119,7,1,3,0.9997,0.0,0.3458
5012,119,7,2,5,0.995,0.0,0.2344
5013,119,7,1,3,0.9978,0.0,0.363
5010,119,8,1,4,0.9991,0.0,0.2677
5010,119,8,2,5,0.9978,0.0,0.2236
5011,119,8,1,2,0.9997,0.0,0.5105
5012,119,8,1,3,0.9997,0.0,0.3447
5012,119,8,2,2,1.0,0.0,0.5024
5013,119,8,1,4,0.9999,0.0,0.2578
5013,119,8,2,3,0.9985,0.0,0.3594
5010,119,9,1,6,0.9994,0.0,0.1821
5010,119,9,2,6,0.9979,0.0,0.1909
5011,119,9,1,2,0.9997,0.0,0.5105
5012,119,9,1,2,0.9999,0.0,0.507
5013,119,9,1,3,0.9999,0.0,0.3388
5013,119,9,2,3,0.9977,0.0,0.3636
5010,119,10,1,9,0.9994,0.0,0.1189
5010,119,10,2,6,0.9966,0.0,0.1864
5011,119,10,1,6,1.0,0.0,0.1715
5012,119,10,1,2,0.9999,0.0,0.5061
5013,119,10,1,3,0.9978,0.0,0.3627
5010,119,11,1,5,0.9984,0.0,0.2214
5011,119,11,1,5,0.9996,0.0,0.2136
5012,119,11,1,2,0.9933,0.0,0.5483
5013,119,11,1,3,0.9978,0.0,0.3629
5013,119,11,2,3,0.9976,0.0,0.3647
5010,119,12,1,7,0.9994,0.0,0.1527
5011,119,12,1,5,0.9994,0.0,0.2177
5012,119,12,1,4,0.9994,0.0,0.2634
5013,119,12,1,7,0.9995,0.0,0.156
5013,119,12,2,3,0.9982,0.0,0.3559
5010,119,13,1,12,0.9996,0.0,0.0902
5011,119,13,1,5,1.0,0.0,0.2046
5012,119,13,1,2,0.9999,0.0,0.5045
5013,119,13,2,8,0.9995,0.0,0.1357
5013,119,13,3,3,0.9977,0.0,0.3654
5010,119,14,1,4,0.9988,0.0,0.2672
5012,119,14,1,2,1.0,0.0,0.5041
5012,119,14,2,2,0.9995,0.0,0.5131
5013,119,14,1,8,0.9994,0.0,0.1364
5013,119,14,2,3,0.9975,0.0,0.3657
5010,119,15,1,9,0.9994,0.0,0.1187
5011,119,15,1,12,0.9999,0.0,0.089
5012,119,15,1,2,0.9999,0.0,0.5042
5012,119,15,2,4,0.9993,0.0,0.2599
5013,119,15,1,5,0.9988,0.0,0.2227
5013,119,15,2,3,0.9976,0.0,0.3636
5010,119,16,1,11,0.9998,0.0,0.0958
5011,119,16,1,3,1.0,0.0,0.3373
5012,119,16,2,2,0.9999,0.0,0.5045
5013,119,16,1,5,0.9988,0.0,0.2227
5013,119,16,2,3,0.9976,0.0,0.3636
5010,119,17,1,11,0.9998,0.0,0.0963
5011,119,17,1,13,1.0,0.0,0.0769
5011,119,17,2,2,1.0,0.0,0.5
5012,119,17,1,2,0.9999,0.0,0.5048
5013,119,17,1,10,0.9996,0.0,0.1093
5013,119,17,2,3,0.9978,0.0,0.3645
5011,119,18,1,4,0.9995,0.0,0.2658
5011,119,18,2,3,1.0,0.0,0.3346
5013,119,18,1,3,0.9979,0.0,0.3618
5010,119,19,1,6,0.9964,0.0,0.201
5011,119,19,1,3,1.0,0.0,0.335
5011,119,19,2,2,0.997,0.0,0.5323
5013,119,19,1,3,0.9979,0.0,0.3621
5010,119,20,1,7,0.9954,0.0,0.1789
5011,119,20,1,13,0.9998,0.0,0.0847
5011,119,20,2,2,0.9911,0.0,0.5556
5013,119,20,1,3,0.9979,0.0,0.3621
5010,119,21,1,7,0.9935,0.0,0.1892
5011,119,21,1,11,0.9999,0.0,0.0977
5011,119,21,2,2,0.9911,0.0,0.5556
5013,119,21,2,3,0.9973,0.0,0.3646
5010,119,22,1,4,1.0,0.0,0.25
5011,119,22,1,11,0.999,0.0,0.1014
5011,119,22,2,3,0.9602,0.0,0.4
5013,119,22,1,9,0.9996,0.0,0.1224
5013,119,22,2,3,0.9983,0.0,0.3583
5010,119,23,1,2,1.0,0.0,0.502
5011,119,23,1,3,1.0,0.0,0.3368
5011,119,23,2,3,1.0,0.0,0.3354
5013,119,23,1,4,0.9984,0.0,0.2762
5013,119,23,2,5,0.9989,0.0,0.2209
5011,119,24,1,10,0.9952,0.0,0.1071
5013,119,24,1,4,0.998,0.0,0.2774
5013,119,25,1,4,0.9983,0.0,0.2759
5013,119,25,2,4,0.997,0.0,0.2727
5010,119,26,1,7,0.9915,0.0,0.1895
5013,119,26,1,3,0.9972,0.0,0.3651
5013,119,26,2,4,0.9976,0.0,0.2857
5013,119,26,3,4,1.0,0.0,0.25
5010,119,27,1,5,0.992,0.0,0.2573
5013,119,27,1,4,0.9984,0.0,0.2757
5013,119,27,2,4,0.9975,0.0,0.2786
5010,119,28,1,3,0.999,0.0,0.3526
5010,119,28,2,4,0.998,0.0,0.275
5013,119,28,1,4,0.9984,0.0,0.2755
5013,119,28,2,4,0.9973,0.0,0.2766
5010,119,29,2,4,0.9988,0.0,0.2687
5011,119,29,1,6,0.999,0.0,0.1892
5013,119,29,1,4,0.9985,0.0,0.2755
5013,119,29,2,2,0.9988,0.0,0.5204
5013,119,29,3,4,0.9983,0.0,0.2653
5010,119,30,1,3,0.9985,0.0,0.3591
5010,119,30,2,2,0.9994,0.0,0.514
5010,119,30,3,3,1.0,0.0,0.337
5011,119,30,2,2,0.9988,0.0,0.5202
5013,119,30,1,4,0.9984,0.0,0.2758
5013,119,30,2,3,0.9979,0.0,0.3626
5010,119,31,1,7,0.9931,0.0,0.191
5010,119,31,2,3,1.0,0.0,0.3333
5010,119,31,3,4,1.0,0.0,0.25
5011,119,31,1,3,0.9998,0.0,0.3421
5013,119,31,1,3,0.9979,0.0,0.3615
5013,119,31,2,8,0.9993,0.0,0.1393
5010,119,32,2,2,0.9995,0.0,0.5136
5010,119,32,3,7,0.9965,0.0,0.1729
5011,119,32,1,3,0.9968,0.0,0.3529
5011,119,32,2,5,1.0,0.0,0.2
5013,119,32,1,3,0.9974,0.0,0.3673
5013,119,32,2,17,1.0,0.0,0.0588
5010,119,33,1,6,0.995,0.0,0.2096
5011,119,33,1,2,1.0,0.0,0.5036
5011,119,33,2,3,0.9998,0.0,0.3433
5011,119,33,3,4,0.9976,0.0,0.2857
5011,119,33,4,5,1.0,0.0,0.2
5013,119,33,1,19,0.9985,0.0,0.0678
5013,119,33,2,3,1.0,0.0,0.3333
5010,119,34,1,8,0.9931,0.0,0.1685
5010,119,34,2,2,1.0,0.0,0.5
5011,119,34,1,2,0.9999,0.0,0.5065
5011,119,34,2,7,0.9983,0.0,0.171
5011,119,34,3,5,0.9998,0.0,0.2024
5013,119,34,1,3,0.9981,0.0,0.3621
5013,119,34,2,5,0.9964,0.0,0.2105
5013,119,34,3,3,1.0,0.0,0.3333
5010,119,35,1,8,0.9931,0.0,0.1685
5011,119,35,1,7,0.9975,0.0,0.1739
5011,119,35,2,6,0.9756,0.0,0.2
5013,119,35,1,3,0.9979,0.0,0.3611
5013,119,35,2,2,0.994,0.0,0.5455
5013,119,35,3,4,1.0,0.0,0.25
5010,119,36,1,9,0.9907,0.0,0.1605
5010,119,36,3,14,0.9998,0.0,0.0769
5011,119,36,2,3,0.9996,0.0,0.3478
5011,119,36,3,7,1.0,0.0,0.1429
5013,119,36,1,3,0.997,0.0,0.3667
5013,119,36,2,10,1.0,0.0,0.1
5010,119,37,1,5,0.9989,0.0,0.2171
5011,119,37,1,8,0.9989,0.0,0.1462
5013,119,37,1,8,0.9996,0.0,0.1385
5013,119,37,2,5,0.963,0.0,0.2857
5010,119,38,1,6,0.9995,0.0,0.1805
5011,119,38,1,4,0.9992,0.0,0.2698
5013,119,38,1,6,0.9992,0.0,0.1829
5013,119,38,3,2,0.994,0.0,0.5455
5013,119,38,4,5,1.0,0.0,0.2
5010,119,39,1,6,0.9993,0.0,0.1826
5011,119,39,1,4,1.0,0.0,0.2527
5011,119,39,2,2,0.9975,0.0,0.5294
5013,119,39,1,5,0.9994,0.0,0.2133
5013,119,39,3,3,1.0,0.0,0.3333
5010,119,40,1,3,0.9978,0.0,0.3622
5010,119,40,2,8,0.9993,0.0,0.1364
5011,119,40,1,4,0.9993,0.0,0.2688
5011,119,40,2,4,1.0,0.0,0.2519
5013,119,40,1,6,0.9972,0.0,0.1739
5013,119,40,2,3,1.0,0.0,0.3333
5010,119,41,1,4,0.9998,0.0,0.2613
5010,119,41,2,7,0.9994,0.0,0.1527
5011,119,41,1,3,1.0,0.0,0.3372
5011,119,41,2,2,0.9998,0.0,0.5088
5011,119,41,3,2,0.9991,0.0,0.5179
5013,119,41,2,3,0.9968,0.0,0.3699
