game,player,z,num_examples,value_mean,value_std,percent_full_iter
243,5012,-1.0,65,-0.0482,0.0407,90.77
243,5010,-0.33333333333333326,99,-0.0623,0.0411,59.599999999999994
243,5013,0.33333333333333337,155,0.0896,0.0618,44.519999999999996
243,5011,1.0,170,0.049,0.0321,53.53
244,5011,-1.0,58,0.063,0.0588,94.83
244,5012,-0.33333333333333326,109,-0.0747,0.0603,84.39999999999999
244,5010,0.33333333333333337,102,-0.0197,0.0162,81.37
244,5013,1.0,142,-0.0037,0.0027,42.25
245,5010,-1.0,31,0.0187,0.0169,100.0
245,5012,-0.33333333333333326,78,-0.0038,0.0026,58.97
245,5013,0.33333333333333337,74,0.019,0.0157,82.43
245,5011,1.0,91,0.025,0.018,53.849999999999994
246,5010,-0.33333333333333326,123,-0.0664,0.0531,81.3
246,5012,1.0,150,0.0471,0.0323,48.67
246,5013,-1.0,78,0.0558,0.0372,60.260000000000005
246,5011,0.33333333333333337,122,0.0861,0.0694,78.69
247,5013,-1.0,40,-0.021,0.0162,92.5
247,5011,-0.33333333333333326,53,-0.0062,0.005,64.14999999999999
247,5010,1.0,120,0.04,0.0283,53.33
247,5012,0.33333333333333337,129,0.0663,0.0437,35.66
248,5010,-1.0,73,0.0469,0.0403,100.0
248,5012,0.33333333333333337,132,-0.0453,0.0326,71.97
248,5013,1.0,141,0.0634,0.0434,51.77
248,5011,-0.33333333333333326,112,-0.0403,0.0312,81.25
249,5013,-1.0,49,-0.0025,0.0023,100.0
249,5011,-0.33333333333333326,87,-0.0478,0.0392,71.26
249,5012,0.33333333333333337,139,-0.0211,0.0163,71.22
249,5010,1.0,168,0.0113,0.0077,36.309999999999995
250,5013,-1.0,34,-0.0552,0.0435,82.35
250,5011,-0.33333333333333326,55,0.0442,0.0334,72.72999999999999
250,5010,0.33333333333333337,70,0.0107,0.0082,65.71000000000001
250,5012,1.0,84,-0.1045,0.0699,52.38
251,5013,-1.0,33,0.0201,0.0184,100.0
251,5010,0.33333333333333337,59,0.059,0.0524,83.05
251,5011,-0.33333333333333326,63,0.0445,0.0326,77.78
251,5012,1.0,80,0.0697,0.0484,51.24999999999999
252,5013,-1.0,41,-0.0522,0.0417,100.0
252,5012,1.0,100,-0.0,0.0,61.0
252,5011,-0.33333333333333326,81,0.0363,0.025,66.67
252,5010,0.33333333333333337,89,-0.0077,0.0063,75.28
254,5011,-0.33333333333333326,70,-0.0346,0.0299,92.86
254,5013,-1.0,70,0.02,0.0149,87.14
254,5010,0.33333333333333337,108,-0.0433,0.0319,71.3
254,5012,1.0,96,0.0128,0.0104,81.25
255,5013,-1.0,49,-0.0179,0.0131,75.51
255,5010,-0.33333333333333326,70,0.0053,0.0041,65.71000000000001
255,5012,1.0,88,-0.0272,0.0181,46.589999999999996
255,5011,0.33333333333333337,72,-0.0633,0.049,79.17
256,5013,-1.0,38,0.0136,0.0109,100.0
256,5011,-0.33333333333333326,114,-0.0522,0.0399,78.07
256,5010,0.33333333333333337,135,0.0279,0.0197,69.63000000000001
256,5012,1.0,143,-0.0892,0.0605,44.76
257,5013,-1.0,22,-0.0285,0.0342,100.0
257,5011,-0.33333333333333326,121,0.0575,0.0404,79.34
257,5010,0.33333333333333337,219,-0.003,0.002,52.96999999999999
257,5012,1.0,288,0.0075,0.0041,12.85
258,5012,-0.33333333333333326,57,-0.0441,0.039,87.72
258,5010,-1.0,62,-0.0643,0.0477,83.87
258,5013,1.0,105,0.0094,0.0071,60.0
258,5011,0.33333333333333337,109,-0.0828,0.0582,89.91
259,5011,-0.33333333333333326,58,-0.032,0.0298,100.0
259,5013,-1.0,52,-0.0114,0.009,100.0
259,5010,1.0,215,-0.0283,0.0218,41.4
259,5012,0.33333333333333337,262,-0.0458,0.0301,28.24
260,5013,-1.0,57,-0.0514,0.0407,78.95
260,5011,-0.33333333333333326,70,0.028,0.0333,97.14
260,5012,0.33333333333333337,137,-0.0574,0.0408,62.03999999999999
260,5010,1.0,141,-0.0092,0.0065,39.01
261,5012,-0.33333333333333326,60,0.0371,0.0293,85.0
261,5011,0.33333333333333337,97,-0.0623,0.0479,64.95
261,5010,-1.0,56,0.0237,0.017,82.14
261,5013,1.0,110,-0.0592,0.0413,41.82
262,5010,-0.33333333333333326,67,-0.0835,0.0686,67.16
262,5013,0.33333333333333337,108,-0.0075,0.006,61.11
262,5012,-1.0,46,-0.0843,0.0707,100.0
262,5011,1.0,125,0.0467,0.0344,48.0
263,5010,-1.0,81,-0.0386,0.0328,83.95
263,5013,0.33333333333333337,162,0.0353,0.0243,45.06
263,5011,1.0,138,-0.023,0.0179,69.57
263,5012,-0.33333333333333326,136,-0.055,0.0419,83.09
264,5011,-0.33333333333333326,61,-0.061,0.0784,100.0
264,5013,-1.0,72,-0.0925,0.0695,87.5
264,5010,0.33333333333333337,108,-0.0236,0.0223,72.22
264,5012,1.0,156,-0.0534,0.0372,39.1
265,5012,1.0,93,0.035,0.0291,64.52
265,5013,-0.33333333333333326,53,0.0246,0.0241,100.0
265,5011,-1.0,55,-0.058,0.0439,76.36
265,5010,0.33333333333333337,110,0.0415,0.0302,66.36
266,5011,-1.0,27,-0.0146,0.0152,100.0
266,5010,0.33333333333333337,77,0.0572,0.0457,76.62
266,5013,-0.33333333333333326,69,-0.057,0.0443,78.25999999999999
266,5012,1.0,100,-0.0415,0.0272,31.0
267,5011,-1.0,72,0.0171,0.0162,100.0
267,5012,1.0,148,0.0742,0.0498,45.269999999999996
267,5013,-0.33333333333333326,105,-0.0544,0.0427,66.67
267,5010,0.33333333333333337,134,-0.0876,0.0633,69.39999999999999
268,5012,-1.0,37,-0.0187,0.0146,83.78
268,5010,-0.33333333333333326,64,-0.0666,0.0534,67.19000000000001
268,5013,0.33333333333333337,81,-0.0916,0.0666,72.84
268,5011,1.0,96,0.045,0.0296,62.5
269,5013,-1.0,88,0.0405,0.0306,73.86
269,5012,0.33333333333333337,109,0.047,0.0337,89.91
269,5011,-0.33333333333333326,86,0.065,0.0488,93.02
269,5010,1.0,126,-0.0504,0.0331,24.6
270,5011,-1.0,117,-0.0359,0.0259,69.23
270,5013,-0.33333333333333326,102,0.0166,0.0128,83.33
270,5012,0.33333333333333337,220,-0.0376,0.027,57.730000000000004
270,5010,1.0,249,0.0463,0.0319,37.35
271,5013,-1.0,44,0.0251,0.023,100.0
271,5011,-0.33333333333333326,67,-0.0662,0.0561,100.0
271,5012,0.33333333333333337,127,0.0557,0.0378,70.08
271,5010,1.0,127,0.0498,0.0344,41.730000000000004
272,5012,-1.0,64,-0.081,0.067,81.25
272,5011,0.33333333333333337,133,-0.0636,0.0486,75.94
272,5010,-0.33333333333333326,59,-0.0167,0.0159,100.0
272,5013,1.0,145,0.0072,0.0052,44.14
273,5011,-1.0,113,-0.0118,0.0079,56.64
273,5010,-0.33333333333333326,95,0.0045,0.0042,91.58
273,5013,0.33333333333333337,145,0.0014,0.001,66.9
273,5012,1.0,159,-0.0537,0.0364,33.96
274,5013,-1.0,63,0.0291,0.0191,63.49
274,5010,0.33333333333333337,139,-0.0206,0.0147,77.7
274,5012,1.0,151,-0.0364,0.0245,28.48
274,5011,-0.33333333333333326,125,-0.0586,0.0455,58.4
275,5011,-1.0,63,0.0659,0.0483,60.31999999999999
275,5012,0.33333333333333337,185,0.042,0.0298,54.59
275,5013,1.0,204,-0.0226,0.0149,42.16
275,5010,-0.33333333333333326,184,-0.0733,0.0523,61.41
276,5012,-1.0,96,0.0322,0.0227,78.12
276,5010,-0.33333333333333326,97,-0.0312,0.0245,62.89
276,5013,0.33333333333333337,265,0.0673,0.047,70.19
276,5011,1.0,320,-0.0751,0.0463,17.810000000000002
277,5012,-1.0,60,0.0727,0.068,95.0
277,5013,1.0,149,0.0128,0.0094,56.379999999999995
277,5010,-0.33333333333333326,143,0.0653,0.0464,74.13
277,5011,0.33333333333333337,140,0.0231,0.0178,62.13999999999999
278,5012,0.33333333333333337,70,0.0472,0.0409,60.0
278,5013,-1.0,38,-0.0394,0.0374,100.0
278,5011,-0.33333333333333326,47,-0.0379,0.0387,93.62
278,5010,1.0,99,-0.0227,0.0153,46.46
279,5012,-1.0,48,0.0566,0.0543,100.0
279,5010,-0.33333333333333326,92,0.094,0.072,81.52000000000001
279,5011,1.0,117,-0.0733,0.0509,50.43
279,5013,0.33333333333333337,119,0.0834,0.056,76.47
280,5013,-1.0,34,0.054,0.0451,88.24
280,5011,0.33333333333333337,106,-0.0014,0.0011,75.47
280,5010,-0.33333333333333326,86,-0.0166,0.0148,70.93
280,5012,1.0,135,-0.0783,0.0508,48.15
281,5012,-0.33333333333333326,43,0.0576,0.0512,100.0
281,5010,-1.0,26,0.0314,0.0314,100.0
281,5011,1.0,57,-0.0515,0.0378,42.11
281,5013,0.33333333333333337,50,-0.0518,0.0405,94.0
282,5010,-0.33333333333333326,75,-0.0494,0.045,89.33
282,5012,-1.0,79,-0.0176,0.0134,59.489999999999995
282,5013,1.0,126,-0.0633,0.044,46.83
282,5011,0.33333333333333337,102,-0.0246,0.0202,69.61
283,5012,-1.0,52,-0.0619,0.053,100.0
283,5011,1.0,100,0.0,0.0,47.0
283,5013,0.33333333333333337,53,-0.0407,0.0465,100.0
283,5010,-0.33333333333333326,77,-0.0019,0.0014,76.62
284,5012,-0.33333333333333326,43,-0.0522,0.0534,100.0
284,5011,-1.0,51,0.0232,0.0179,92.16
284,5013,1.0,125,-0.097,0.0641,62.4
284,5010,0.33333333333333337,99,0.0664,0.048,43.43
285,5011,1.0,83,-0.0527,0.0428,78.31
285,5012,-1.0,65,-0.0436,0.0334,70.77
285,5010,-0.33333333333333326,71,-0.0707,0.0588,100.0
285,5013,0.33333333333333337,92,-0.0178,0.013,70.65
286,5011,-0.33333333333333326,97,-0.02,0.0178,91.75
286,5010,-1.0,68,-0.0218,0.0177,69.12
286,5012,0.33333333333333337,118,-0.049,0.0385,56.779999999999994
286,5013,1.0,159,-0.0595,0.0374,38.36
287,5012,1.0,172,-0.0524,0.0374,43.6
287,5013,-1.0,110,-0.0574,0.0408,63.63999999999999
287,5011,-0.33333333333333326,111,-0.0384,0.0341,91.89
287,5010,0.33333333333333337,185,-0.043,0.0291,52.43
288,5012,-1.0,47,0.0601,0.0564,100.0
288,5010,-0.33333333333333326,62,-0.0435,0.037,85.48
288,5011,0.33333333333333337,92,-0.0439,0.0352,56.52
288,5013,1.0,120,0.0741,0.0485,32.5
289,5013,-0.33333333333333326,34,-0.0218,0.0172,100.0
289,5011,-1.0,29,0.0079,0.0071,100.0
289,5010,0.33333333333333337,48,-0.0553,0.0468,77.08
289,5012,1.0,54,0.0308,0.0236,68.52000000000001
290,5013,-1.0,61,0.0544,0.0394,54.1
290,5011,-0.33333333333333326,71,0.0707,0.0554,87.32
290,5010,0.33333333333333337,123,-0.0252,0.0202,82.93
290,5012,1.0,124,-0.0019,0.0015,56.45
291,5011,-0.33333333333333326,112,0.0218,0.0172,89.29
291,5013,-1.0,96,-0.0494,0.0391,95.83
291,5012,1.0,237,-0.0448,0.0329,49.370000000000005
291,5010,0.33333333333333337,275,0.0499,0.0326,36.0
292,5011,-1.0,64,-0.0208,0.0172,89.05999999999999
292,5010,-0.33333333333333326,152,-0.0904,0.0577,55.92
292,5013,0.33333333333333337,118,0.0585,0.0468,82.19999999999999
292,5012,1.0,149,0.0318,0.0216,32.21
293,5011,-1.0,48,0.0586,0.0495,93.75
293,5013,0.33333333333333337,58,-0.0249,0.0202,77.59
293,5012,-0.33333333333333326,68,0.0084,0.0072,88.24
293,5010,1.0,90,0.0107,0.0076,34.44
294,5012,-0.33333333333333326,71,-0.0269,0.0211,64.79
294,5011,-1.0,40,-0.0033,0.0025,82.5
294,5013,0.33333333333333337,65,-0.0382,0.0312,84.61999999999999
294,5010,1.0,88,-0.0472,0.0322,32.95
295,5010,-0.33333333333333326,58,0.0457,0.0358,87.92999999999999
295,5012,-1.0,43,0.0664,0.0511,76.74
295,5013,0.33333333333333337,55,0.0477,0.0405,80.0
295,5011,1.0,71,0.0065,0.0046,71.83
296,5013,-1.0,44,-0.0212,0.0202,100.0
296,5011,0.33333333333333337,74,-0.0515,0.0529,100.0
296,5012,1.0,114,0.0385,0.0273,28.95
296,5010,-0.33333333333333326,101,0.0117,0.0083,38.61
297,5013,-0.33333333333333326,87,-0.0049,0.0038,81.61
297,5012,0.33333333333333337,138,0.012,0.0086,42.03
297,5011,-1.0,91,-0.0002,0.0002,62.63999999999999
297,5010,1.0,125,0.0084,0.0067,60.8
298,5013,-0.33333333333333326,80,-0.0127,0.0117,92.5
298,5011,-1.0,81,-0.0125,0.0104,86.42
298,5010,0.33333333333333337,165,0.0149,0.0105,46.06
298,5012,1.0,184,0.0559,0.0365,30.43
299,5010,-1.0,100,0.0533,0.0444,86.0
299,5012,-0.33333333333333326,127,0.0772,0.0552,68.5
299,5013,1.0,252,-0.0066,0.0045,49.6
299,5011,0.33333333333333337,225,-0.0739,0.0549,48.0
300,5010,-1.0,57,0.0807,0.0664,84.21
300,5011,1.0,86,-0.0025,0.002,55.81
300,5012,-0.33333333333333326,65,-0.0457,0.041,100.0
300,5013,0.33333333333333337,84,-0.0343,0.0297,75.0
301,5013,-0.33333333333333326,94,-0.0073,0.0062,84.04
301,5012,0.33333333333333337,156,-0.0701,0.0447,45.51
301,5011,-1.0,96,-0.021,0.0156,72.92
301,5010,1.0,151,0.0677,0.0448,31.130000000000003
302,5012,-1.0,33,0.0541,0.0383,78.79
302,5010,-0.33333333333333326,97,0.0371,0.0273,73.2
302,5013,0.33333333333333337,93,-0.0726,0.0631,68.82000000000001
302,5011,1.0,113,0.0459,0.0333,46.02
303,5013,-1.0,94,0.0259,0.0195,82.98
303,5012,0.33333333333333337,106,-0.0716,0.058,87.74
303,5011,-0.33333333333333326,86,-0.0053,0.0045,100.0
303,5010,1.0,129,0.0125,0.0088,42.64
304,5012,-1.0,118,0.0742,0.0551,66.10000000000001
304,5011,-0.33333333333333326,155,-0.0242,0.018,81.94
304,5010,0.33333333333333337,161,-0.0048,0.0036,60.25
304,5013,1.0,200,-0.024,0.0156,36.5
305,5010,-0.33333333333333326,100,0.0094,0.0069,62.0
305,5013,-1.0,50,-0.0571,0.0428,94.0
305,5012,1.0,119,-0.0901,0.0605,40.339999999999996
305,5011,0.33333333333333337,96,-0.0361,0.0286,90.62
306,5011,-1.0,40,0.0184,0.0226,100.0
306,5013,-0.33333333333333326,105,-0.0723,0.0579,78.10000000000001
306,5012,0.33333333333333337,168,-0.0197,0.0136,36.9
306,5010,1.0,175,-0.0236,0.016,41.14
307,5011,-1.0,57,-0.0825,0.0654,89.47
307,5013,-0.33333333333333326,71,-0.0178,0.0131,76.06
307,5012,0.33333333333333337,123,-0.074,0.0543,80.49
307,5010,1.0,142,0.069,0.0462,36.620000000000005
308,5010,-1.0,52,-0.0502,0.0381,71.15
308,5013,1.0,92,-0.004,0.0026,68.47999999999999
308,5011,-0.33333333333333326,86,-0.072,0.0474,41.86
308,5012,0.33333333333333337,66,-0.0314,0.027,86.36
309,5013,-0.33333333333333326,67,-0.0828,0.0619,68.66
309,5011,-1.0,36,0.0641,0.0482,91.67
309,5012,0.33333333333333337,72,0.0037,0.0033,76.39
309,5010,1.0,104,0.0098,0.0067,56.730000000000004
310,5010,1.0,81,0.008,0.0058,49.38
310,5013,-1.0,34,-0.0182,0.0153,91.18
310,5011,-0.33333333333333326,39,-0.0247,0.0217,92.31
310,5012,0.33333333333333337,70,-0.0584,0.0463,71.43
311,5010,-1.0,40,0.0303,0.0319,100.0
311,5011,-0.33333333333333326,139,0.0747,0.0525,79.86
311,5012,0.33333333333333337,147,-0.0198,0.0145,61.9
311,5013,1.0,161,-0.0478,0.0326,52.800000000000004
312,5013,-1.0,60,0.0531,0.0389,55.00000000000001
312,5011,0.33333333333333337,66,0.0189,0.0227,95.45
312,5012,-0.33333333333333326,98,-0.0905,0.0645,63.27
312,5010,1.0,114,-0.0893,0.0631,44.74
313,5012,0.33333333333333337,111,0.0087,0.0072,73.87
313,5011,-1.0,63,-0.0073,0.0084,100.0
313,5010,1.0,141,-0.0319,0.0222,37.59
313,5013,-0.33333333333333326,102,0.0491,0.0411,85.28999999999999
315,5013,-1.0,65,0.0061,0.0042,75.38
315,5011,0.33333333333333337,59,0.0011,0.001,96.61
315,5010,-0.33333333333333326,90,-0.0015,0.0011,62.22
315,5012,1.0,98,-0.0603,0.0391,36.730000000000004
316,5013,-0.33333333333333326,65,0.0333,0.0328,100.0
316,5011,-1.0,79,0.0498,0.0359,78.48
316,5012,0.33333333333333337,107,-0.0294,0.0223,71.96000000000001
316,5010,1.0,115,-0.0145,0.0106,27.83
317,5012,-1.0,35,0.0697,0.064,100.0
317,5010,-0.33333333333333326,44,0.0132,0.012,90.91
317,5013,1.0,81,-0.0561,0.0386,34.57
317,5011,0.33333333333333337,72,0.0376,0.0283,76.39
318,5010,-1.0,52,0.0279,0.0211,94.23
318,5012,-0.33333333333333326,81,0.0503,0.0365,70.37
318,5011,1.0,135,-0.0001,0.0001,28.89
318,5013,0.33333333333333337,115,-0.0346,0.0243,57.38999999999999
319,5012,-1.0,29,0.0275,0.0248,100.0
319,5010,-0.33333333333333326,58,-0.0504,0.038,89.66
319,5011,1.0,74,-0.0241,0.0172,56.76
319,5013,0.33333333333333337,68,-0.0202,0.0149,61.760000000000005
320,5013,-1.0,55,0.0562,0.0425,70.91
320,5012,0.33333333333333337,82,0.077,0.0632,78.05
320,5011,-0.33333333333333326,99,0.0398,0.0281,66.67
320,5010,1.0,107,-0.0005,0.0003,41.120000000000005
321,5012,0.33333333333333337,101,0.0688,0.058,76.24
321,5011,-1.0,87,-0.018,0.0141,87.36
321,5013,-0.33333333333333326,99,-0.0187,0.0147,75.76
321,5010,1.0,123,-0.0785,0.0575,52.03
322,5011,-1.0,44,-0.0116,0.0097,86.36
322,5013,-0.33333333333333326,69,0.0221,0.0206,95.65
322,5012,1.0,98,0.0334,0.0238,54.08
322,5010,0.33333333333333337,88,0.003,0.0023,77.27000000000001
324,5010,-1.0,43,-0.0426,0.0328,86.05000000000001
324,5012,-0.33333333333333326,70,0.0208,0.0196,94.28999999999999
324,5013,1.0,109,-0.0183,0.0126,48.620000000000005
324,5011,0.33333333333333337,109,-0.0161,0.0111,55.05
325,5012,-0.33333333333333326,68,0.073,0.0592,76.47
325,5013,0.33333333333333337,116,0.0147,0.0097,37.93
325,5010,-1.0,55,0.0543,0.0426,72.72999999999999
325,5011,1.0,122,-0.0804,0.052,29.509999999999998
326,5010,-1.0,76,-0.0598,0.0524,82.89
326,5012,0.33333333333333337,127,0.0075,0.0055,49.61
326,5013,-0.33333333333333326,118,0.0396,0.0284,61.019999999999996
326,5011,1.0,128,0.0287,0.0211,59.38
327,5012,-0.33333333333333326,83,-0.011,0.009,90.36
327,5010,-1.0,67,-0.0592,0.0487,74.63
327,5013,0.33333333333333337,110,0.031,0.0248,59.089999999999996
327,5011,1.0,128,-0.0268,0.0197,70.30999999999999
328,5010,-1.0,54,0.0022,0.0018,100.0
328,5011,1.0,117,-0.086,0.0585,38.46
328,5013,0.33333333333333337,99,0.0027,0.002,84.85000000000001
328,5012,-0.33333333333333326,106,0.0608,0.0436,80.19
329,5012,-0.33333333333333326,71,0.0549,0.0405,84.50999999999999
329,5010,-1.0,51,-0.0145,0.0131,94.12
329,5011,1.0,73,-0.0759,0.069,60.27
329,5013,0.33333333333333337,77,0.0319,0.0269,81.82000000000001
