profile,func_name,ncalls,time,time_per_call,total_time
mcts_heuristic_v2/profiles/mcts_336_21.prof,unit_count,3370,0.0008651570000000001,2.567231454005935e-07,1.0005758720000002
mcts_heuristic_v2/profiles/mcts_336_21.prof,<genexpr>,4701,0.0010689710000000002,2.2739225696660288e-07,1.0005758720000002
mcts_heuristic_v2/profiles/mcts_336_21.prof,__init__,2819,0.000221152,7.845051436679674e-08,1.0005758720000002
mcts_heuristic_v2/profiles/mcts_336_21.prof,<genexpr>,5670,0.002196717,3.874280423280423e-07,1.0005758720000002
mcts_heuristic_v2/profiles/mcts_336_21.prof,__init__,3645,0.000437517,1.200320987654321e-07,1.0005758720000002
mcts_heuristic_v2/profiles/mcts_336_22.prof,apply_purchase_move,811,0.000816022,1.0061923551171393e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,expand,238,0.0006733990000000001,2.8294075630252106e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,apply_combat_move,2989,0.010213266,3.4169508196721313e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,simulate,238,0.01950197,8.194105042016807e-05,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,heuristic_combat_legal_moves,4743,0.137548473,2.9000310562934852e-05,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,best_child_uct,676,0.00114867,1.699215976331361e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,pick_rollout_move,4544,0.007590928,1.6705387323943663e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,set_terr_lists,1516,0.004871925,3.213670844327177e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,territory_priority,2564,0.0038340440000000004,1.4953369734789394e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,heuristic_non_combat_legal_moves,1754,0.21249141700000002,0.000121146759977195,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,apply_noncombat_move,6600,0.0038763160000000003,5.873206060606061e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,assess_strategic_mode,811,0.008563903000000001,1.0559683107274971e-05,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,purchase_legal_moves,1516,0.010027525,6.61446240105541e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,6336,0.000633022,9.990877525252526e-08,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,reset_moved_flags,476,0.0009176900000000001,1.927920168067227e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,backpropagate,238,0.00013336900000000002,5.60373949579832e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<lambda>,5064,0.000263582,5.205015797788309e-08,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,3420,0.000451723,1.320827485380117e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,5873,0.0008487680000000001,1.4452034735229015e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,5666,0.0008243440000000001,1.4548958701023652e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,is_terminal,914,0.00010662100000000001,1.166531728665208e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,3167,0.000602013,1.9008935901484053e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,7890,0.0011190660000000002,1.4183346007604564e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,6845,0.000580957,8.487319211102996e-08,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,is_fully_expanded,914,0.000161582,1.767855579868709e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,update_income,1754,0.002545442,1.4512212086659066e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,__init__,199,7.178700000000001e-05,3.6073869346733673e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,unit_attack,3257,0.000770746,2.3664292293521645e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,unit_defense,2356,0.000694995,2.9498938879456706e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,tuv_of,3244,0.0011736910000000001,3.6180363748458695e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,3244,0.0008060150000000001,2.484633168927251e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,7857,0.0008309000000000001,1.0575283186967037e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,1990,0.00036075,1.812814070351759e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,8929,0.001668627,1.868772538918132e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,6336,0.001477292,2.331584595959596e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,is_terminal,2323,0.003427297,1.4753753766681016e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,3340,0.0010829750000000001,3.2424401197604797e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,getNextAction,238,7.5488e-05,3.171764705882353e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,33699,0.012097988,3.590013947001395e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,clone,437,0.001531021,3.5034805491990846e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,get_reachable_enemy_territories,1516,0.005306826000000001,3.5005448548812667e-06,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,unit_count,2356,0.000579175,2.458297962648557e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,3167,0.000721652,2.278661193558573e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,__init__,2072,0.00015495300000000002,7.478426640926642e-08,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,<genexpr>,4068,0.001557903,3.829653392330384e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_22.prof,__init__,2565,0.000296941,1.1576647173489279e-07,1.0016199700000004
mcts_heuristic_v2/profiles/mcts_336_23.prof,apply_purchase_move,1300,0.0011325250000000001,8.71173076923077e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,expand,300,0.00024406400000000003,8.135466666666667e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,apply_combat_move,2784,0.009279081,3.3330032327586205e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,simulate,300,0.02463016,8.210053333333334e-05,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,heuristic_combat_legal_moves,5184,0.14239584800000002,2.7468334876543215e-05,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,best_child_uct,1077,0.001557191,1.4458597957288767e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,pick_rollout_move,5149,0.008083878000000001,1.5699899009516413e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,set_terr_lists,2100,0.006757822,3.2180104761904764e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,territory_priority,2555,0.004209134000000001,1.6474105675146773e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,heuristic_non_combat_legal_moves,2400,0.281796195,0.00011741508125000001,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,apply_noncombat_move,8053,0.0047657970000000004,5.91803924003477e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,assess_strategic_mode,1300,0.013222003000000001,1.017077153846154e-05,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,purchase_legal_moves,2100,0.014303090000000001,6.810995238095238e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,9035,0.000915296,1.0130558937465412e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,reset_moved_flags,600,0.001173598,1.955996666666667e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,backpropagate,300,0.00015474800000000002,5.158266666666668e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<lambda>,7594,0.00040482800000000003,5.330892810113248e-08,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,4008,0.000562772,1.404121756487026e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,6157,0.0009820480000000001,1.595010557089492e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,6749,0.000981015,1.4535708993925027e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,is_terminal,1377,0.00011874200000000001,8.62323892519971e-08,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,4456,0.0008315110000000001,1.86604802513465e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,11162,0.0015399880000000002,1.3796703099802905e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,7281,0.0006762340000000001,9.28765279494575e-08,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,is_fully_expanded,1148,0.000207836,1.810418118466899e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,update_income,2400,0.003426689,1.4277870833333335e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,__init__,35,1.2004e-05,3.429714285714286e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,unit_attack,3560,0.000865938,2.4324101123595507e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,unit_defense,3156,0.000941029,2.981714195183777e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,tuv_of,5200,0.001895191,3.644598076923077e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,5200,0.001289119,2.479075e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,10252,0.0011044240000000001,1.0772766289504488e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,2986,0.000546778,1.8311386470194241e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,10601,0.002015972,1.9016809734930667e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,9035,0.002176597,2.4090724958494743e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,is_terminal,3036,0.0042468720000000005,1.3988379446640317e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,3869,0.0013762330000000001,3.557076764021711e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,getNextAction,300,7.0368e-05,2.3456e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,53312,0.01908473,3.5798188025210085e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,clone,335,0.0009927710000000001,2.9634955223880602e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,get_reachable_enemy_territories,2100,0.007520710000000001,3.5812904761904766e-06,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,unit_count,3156,0.0007739670000000001,2.4523669201520917e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,4456,0.000998397,2.240567773788151e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,__init__,2370,0.00019402400000000002,8.186666666666667e-08,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,<genexpr>,4860,0.0018996780000000001,3.9088024691358026e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_23.prof,__init__,3730,0.000437914,1.1740321715817695e-07,0.9990354459999998
mcts_heuristic_v2/profiles/mcts_336_24.prof,apply_purchase_move,50,5.1459e-05,1.0291800000000001e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,expand,38,7.6247e-05,2.0065e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,apply_combat_move,183,0.00063062,3.4460109289617487e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,simulate,1081,0.003816897,3.530894542090657e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,heuristic_combat_legal_moves,320,0.013546281,4.2332128125000004e-05,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,best_child_uct,1108,0.004130277,3.727686823104693e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,pick_rollout_move,300,0.000558023,1.8600766666666669e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,set_terr_lists,112,0.00035134200000000004,3.136982142857143e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,territory_priority,153,0.00024516,1.6023529411764706e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,heuristic_non_combat_legal_moves,137,0.047972191000000004,0.00035016197810218983,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,apply_noncombat_move,811,0.00046960100000000005,5.79039457459926e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,assess_strategic_mode,50,0.0005784010000000001,1.1568020000000001e-05,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,purchase_legal_moves,112,0.0007085220000000001,6.326089285714286e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,424,4.2913e-05,1.0120990566037736e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,reset_moved_flags,50,9.6932e-05,1.93864e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,backpropagate,1081,0.000382172,3.535356151711378e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<lambda>,325,1.7501e-05,5.384923076923077e-08,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,228,2.9884e-05,1.310701754385965e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,361,5.0306e-05,1.3935180055401662e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,376,5.0192e-05,1.3348936170212766e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,is_terminal,2189,0.00018701200000000002,8.543261763362266e-08,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,221,4.1286000000000004e-05,1.8681447963800908e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,1612,0.00034733100000000004,2.1546588089330026e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,424,3.8851000000000005e-05,9.162971698113209e-08,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,is_fully_expanded,2179,0.000378781,1.7383249196879303e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,update_income,137,0.000200012,1.459941605839416e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,__init__,20,6.9130000000000006e-06,3.4565000000000003e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,unit_attack,196,4.6543000000000005e-05,2.3746428571428575e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,unit_defense,171,5.0168000000000005e-05,2.933801169590644e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,tuv_of,200,7.581000000000001e-05,3.7905000000000005e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,200,4.9661000000000004e-05,2.48305e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,730,7.351100000000001e-05,1.0070000000000001e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,146,2.1701e-05,1.4863698630136986e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,550,0.00010961300000000001,1.9929636363636366e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,424,9.6842e-05,2.2840094339622644e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,is_terminal,1264,0.001949484,1.5423132911392404e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,348,8.949000000000001e-05,2.5715517241379313e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,getNextAction,38,1.6891e-05,4.4450000000000004e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,1922,0.000702041,3.652658688865765e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,clone,1101,0.0025650990000000004,2.329790190735695e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,get_reachable_enemy_territories,112,0.000373006,3.3304107142857144e-06,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,unit_count,171,4.2251000000000006e-05,2.4708187134502926e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,221,5.181e-05,2.344343891402715e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,__init__,125,9.704e-06,7.7632e-08,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,<genexpr>,246,0.000104179,4.2349186991869923e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_336_24.prof,__init__,190,2.2557e-05,1.1872105263157896e-07,0.99650549
mcts_heuristic_v2/profiles/mcts_337_01.prof,purchase_legal_moves,2555,0.024336545,9.525066536203523e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,apply_combat_move,7172,0.012169759,1.6968431399888456e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,simulate,365,0.035250587,9.657695068493151e-05,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,expand,365,0.000243443,6.669671232876712e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,heuristic_combat_legal_moves,10092,0.205522363,2.0364879409433217e-05,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,best_child_uct,1257,0.001508994,1.200472553699284e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,pick_rollout_move,10066,0.014831949,1.4734699980131135e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,apply_noncombat_move,6978,0.006557844,9.397884780739467e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,set_terr_lists,2555,0.009266111,3.626657925636008e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,apply_purchase_move,2555,0.0026177310000000003,1.0245522504892368e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,territory_priority,7666,0.010449558000000001,1.3631043569006002e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,heuristic_non_combat_legal_moves,2920,0.08122219900000001,2.781582157534247e-05,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,assess_strategic_mode,2555,0.025700175000000002,1.0058776908023484e-05,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,16155,0.0014837420000000001,9.18441349427422e-08,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,reset_moved_flags,730,0.0013196780000000001,1.807778082191781e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,backpropagate,365,0.000185307,5.076904109589042e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<lambda>,12816,0.000691044,5.392041198501873e-08,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,7666,0.0009688370000000001,1.2638103313331596e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,15333,0.002255095,1.470746103176156e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,13990,0.002014812,1.440180128663331e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,is_terminal,1622,0.000130333,8.035326757090012e-08,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10059,0.001835861,1.8250929515856448e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,18385,0.002390895,1.3004596138156107e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10489,0.000832701,7.93880255505768e-08,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,is_fully_expanded,1310,0.00023910600000000002,1.825236641221374e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,update_income,2920,0.004731024,1.6202136986301371e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,__init__,26,9.031e-06,3.4734615384615385e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,unit_attack,7667,0.0017311450000000001,2.2579170470849094e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,unit_defense,7504,0.002038269,2.716243336886994e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,tuv_of,10220,0.0035634480000000003,3.4867397260273977e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10220,0.0025054680000000003,2.451534246575343e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,14138,0.001712942,1.2115872117696988e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,5110,0.001079198,2.1119334637964775e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10490,0.0013142240000000001,1.252835081029552e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,16155,0.003592099,2.223521510368307e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,is_terminal,3677,0.005472898,1.4884139243948873e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,2555,0.001153065,4.5129745596868885e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,getNextAction,365,7.8428e-05,2.1487123287671233e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,79195,0.031863756,4.0234555211818927e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,clone,391,0.001129681,2.889209718670077e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,get_reachable_enemy_territories,2555,0.009950937,3.894691585127202e-06,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,unit_count,7504,0.0018095950000000002,2.4115071961620474e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10059,0.0022123390000000002,2.199362759717666e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,__init__,6496,0.000485217,7.469473522167487e-08,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,<genexpr>,10222,0.004299433,4.206058501271767e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_01.prof,__init__,5492,0.000644902,1.1742571012381647e-07,0.9990394420000002
mcts_heuristic_v2/profiles/mcts_337_02.prof,purchase_legal_moves,2345,0.024145722,1.029668315565032e-05,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,apply_combat_move,6756,0.008222726,1.2170997631734754e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,simulate,335,0.033219668,9.916318805970149e-05,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,expand,335,0.000184878,5.518746268656716e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,heuristic_combat_legal_moves,9436,0.18486637900000003,1.9591604387452313e-05,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,best_child_uct,1293,0.00129494,1.0015003866976026e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,pick_rollout_move,9425,0.012098158000000001,1.2836241909814325e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,apply_noncombat_move,12360,0.009257356000000001,7.489770226537217e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,set_terr_lists,2345,0.008243839000000001,3.515496375266525e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,apply_purchase_move,2345,0.00257684,1.098865671641791e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,territory_priority,7035,0.009522545,1.3535955934612652e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,heuristic_non_combat_legal_moves,2680,0.10398219800000001,3.87993276119403e-05,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,assess_strategic_mode,2345,0.024496305000000003,1.04461855010661e-05,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,15214,0.0013676080000000002,8.989141580123572e-08,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,reset_moved_flags,670,0.001271559,1.8978492537313434e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,backpropagate,335,0.00016622700000000002,4.962e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<lambda>,12211,0.0006476100000000001,5.30349684710507e-08,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,7035,0.000955965,1.358869936034115e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,14070,0.0023603310000000002,1.6775628997867807e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,12351,0.002111308,1.7094227188081937e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,is_terminal,1628,0.00012035700000000001,7.392936117936118e-08,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,9380,0.0017140360000000002,1.8273304904051175e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,16810,0.00216819,1.289821534800714e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,<genexpr>,14131,0.00119793,8.477319368763711e-08,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,is_fully_expanded,1316,0.00022878700000000002,1.738503039513678e-07,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,update_income,2680,0.0042422200000000005,1.5829179104477614e-06,0.9979668780000001
mcts_heuristic_v2/profiles/mcts_337_02.prof,__init__,11,3.5330000000000003e-06,3.211818181818182e-07,0.9979668780000001
